,#Samples,missing,#Features,#Classes,Gini,#SPH,#CPI,Method,Run,n_clusters,algorithm,n_components,max info loss,gini,p value
0,243.1578947368421,12.079075884214895,87.36842105263158,13.921052631578947,0.21317379034045772,10,9,SPH+CPI,1,,,,0.25,0.35,0.85
0,243.1578947368421,12.080528417251926,87.36842105263158,13.921052631578947,0.20495930279266927,10,9,SPH+CPI,1,,,,0.25,0.35,0.9
0,249.72972972972974,12.292858417157385,87.56756756756756,14.297297297297296,0.24168854061538045,10,8,SPH+CPI,1,,,,0.25,0.4,0.7
0,249.72972972972974,12.292060873122342,87.56756756756756,14.297297297297296,0.2422480080342737,10,8,SPH+CPI,1,,,,0.25,0.4,0.75
0,249.72972972972974,12.28363800043292,87.56756756756756,14.297297297297296,0.24298045753484113,10,8,SPH+CPI,1,,,,0.25,0.4,0.8
0,249.72972972972974,12.287657852377434,87.56756756756756,14.297297297297296,0.22628469885131886,10,8,SPH+CPI,1,,,,0.25,0.4,0.85
0,249.72972972972974,12.289149643064116,87.56756756756756,14.297297297297296,0.21784819812656317,10,8,SPH+CPI,1,,,,0.25,0.4,0.9
0,158.74418604651163,9.92898481076685,85.11627906976744,9.55813953488372,0.1673014058951205,7,14,SPH+CPI,1,,,,0.3,0.3,0.7
0,158.74418604651163,9.92801477498775,85.11627906976744,9.55813953488372,0.16767617528391934,7,14,SPH+CPI,1,,,,0.3,0.3,0.75
0,158.74418604651163,9.921001198588792,85.11627906976744,9.55813953488372,0.16839159644626048,7,14,SPH+CPI,1,,,,0.3,0.3,0.8
0,158.74418604651163,9.924696071776658,85.11627906976744,9.55813953488372,0.15399811923773604,7,14,SPH+CPI,1,,,,0.3,0.3,0.85
0,158.74418604651163,9.926517695310254,85.11627906976744,9.55813953488372,0.14673513551309975,7,14,SPH+CPI,1,,,,0.3,0.3,0.9
0,184.48648648648648,10.213068828131362,85.4054054054054,11.108108108108109,0.22673872319848085,7,8,SPH+CPI,1,,,,0.3,0.35,0.7
0,184.48648648648648,10.21247067010508,85.4054054054054,11.108108108108109,0.22715832376265077,7,8,SPH+CPI,1,,,,0.3,0.35,0.75
0,184.48648648648648,10.20431975699278,85.4054054054054,11.108108108108109,0.22798975916753375,7,8,SPH+CPI,1,,,,0.3,0.35,0.8
0,184.48648648648648,10.208680025421547,85.4054054054054,11.108108108108109,0.2116070693585374,7,8,SPH+CPI,1,,,,0.3,0.35,0.85
0,184.48648648648648,10.210694511233289,85.4054054054054,11.108108108108109,0.20365600074390916,7,8,SPH+CPI,1,,,,0.3,0.35,0.9
0,189.61111111111111,10.37561121051832,85.55555555555556,11.416666666666666,0.24059062730292208,7,7,SPH+CPI,1,,,,0.3,0.4,0.7
0,189.61111111111111,10.374996436991305,85.55555555555556,11.416666666666666,0.24102188343831898,7,7,SPH+CPI,1,,,,0.3,0.4,0.75
0,189.61111111111111,10.366619109625885,85.55555555555556,11.416666666666666,0.24187641427111536,7,7,SPH+CPI,1,,,,0.3,0.4,0.8
0,189.61111111111111,10.371100496622118,85.55555555555556,11.416666666666666,0.22503864974520246,7,7,SPH+CPI,1,,,,0.3,0.4,0.85
0,189.61111111111111,10.373170940373077,85.55555555555556,11.416666666666666,0.2168667181135012,7,7,SPH+CPI,1,,,,0.3,0.4,0.9
0,158.74418604651163,9.92898481076685,85.11627906976744,9.55813953488372,0.1673014058951205,7,14,SPH+CPI,1,,,,0.35,0.3,0.7
0,158.74418604651163,9.92801477498775,85.11627906976744,9.55813953488372,0.16767617528391934,7,14,SPH+CPI,1,,,,0.35,0.3,0.75
0,158.74418604651163,9.921001198588792,85.11627906976744,9.55813953488372,0.16839159644626048,7,14,SPH+CPI,1,,,,0.35,0.3,0.8
0,158.74418604651163,9.924696071776658,85.11627906976744,9.55813953488372,0.15399811923773604,7,14,SPH+CPI,1,,,,0.35,0.3,0.85
0,158.74418604651163,9.926517695310254,85.11627906976744,9.55813953488372,0.14673513551309975,7,14,SPH+CPI,1,,,,0.35,0.3,0.9
0,184.48648648648648,10.213068828131362,85.4054054054054,11.108108108108109,0.22673872319848085,7,8,SPH+CPI,1,,,,0.35,0.35,0.7
0,184.48648648648648,10.21247067010508,85.4054054054054,11.108108108108109,0.22715832376265077,7,8,SPH+CPI,1,,,,0.35,0.35,0.75
0,184.48648648648648,10.20431975699278,85.4054054054054,11.108108108108109,0.22798975916753375,7,8,SPH+CPI,1,,,,0.35,0.35,0.8
0,184.48648648648648,10.208680025421547,85.4054054054054,11.108108108108109,0.2116070693585374,7,8,SPH+CPI,1,,,,0.35,0.35,0.85
0,184.48648648648648,10.210694511233289,85.4054054054054,11.108108108108109,0.20365600074390916,7,8,SPH+CPI,1,,,,0.35,0.35,0.9
0,189.61111111111111,10.37561121051832,85.55555555555556,11.416666666666666,0.24059062730292208,7,7,SPH+CPI,1,,,,0.35,0.4,0.7
0,189.61111111111111,10.374996436991305,85.55555555555556,11.416666666666666,0.24102188343831898,7,7,SPH+CPI,1,,,,0.35,0.4,0.75
0,189.61111111111111,10.366619109625885,85.55555555555556,11.416666666666666,0.24187641427111536,7,7,SPH+CPI,1,,,,0.35,0.4,0.8
0,189.61111111111111,10.371100496622118,85.55555555555556,11.416666666666666,0.22503864974520246,7,7,SPH+CPI,1,,,,0.35,0.4,0.85
0,189.61111111111111,10.373170940373077,85.55555555555556,11.416666666666666,0.2168667181135012,7,7,SPH+CPI,1,,,,0.35,0.4,0.9
0,158.74418604651163,9.92898481076685,85.11627906976744,9.55813953488372,0.1673014058951205,7,14,SPH+CPI,1,,,,0.4,0.3,0.7
0,158.74418604651163,9.92801477498775,85.11627906976744,9.55813953488372,0.16767617528391934,7,14,SPH+CPI,1,,,,0.4,0.3,0.75
0,158.74418604651163,9.921001198588792,85.11627906976744,9.55813953488372,0.16839159644626048,7,14,SPH+CPI,1,,,,0.4,0.3,0.8
0,158.74418604651163,9.924696071776658,85.11627906976744,9.55813953488372,0.15399811923773604,7,14,SPH+CPI,1,,,,0.4,0.3,0.85
0,158.74418604651163,9.926517695310254,85.11627906976744,9.55813953488372,0.14673513551309975,7,14,SPH+CPI,1,,,,0.4,0.3,0.9
0,184.48648648648648,10.213068828131362,85.4054054054054,11.108108108108109,0.22673872319848085,7,8,SPH+CPI,1,,,,0.4,0.35,0.7
0,184.48648648648648,10.21247067010508,85.4054054054054,11.108108108108109,0.22715832376265077,7,8,SPH+CPI,1,,,,0.4,0.35,0.75
0,184.48648648648648,10.20431975699278,85.4054054054054,11.108108108108109,0.22798975916753375,7,8,SPH+CPI,1,,,,0.4,0.35,0.8
0,184.48648648648648,10.208680025421547,85.4054054054054,11.108108108108109,0.2116070693585374,7,8,SPH+CPI,1,,,,0.4,0.35,0.85
0,184.48648648648648,10.210694511233289,85.4054054054054,11.108108108108109,0.20365600074390916,7,8,SPH+CPI,1,,,,0.4,0.35,0.9
0,189.61111111111111,10.37561121051832,85.55555555555556,11.416666666666666,0.24059062730292208,7,7,SPH+CPI,1,,,,0.4,0.4,0.7
0,189.61111111111111,10.374996436991305,85.55555555555556,11.416666666666666,0.24102188343831898,7,7,SPH+CPI,1,,,,0.4,0.4,0.75
0,189.61111111111111,10.366619109625885,85.55555555555556,11.416666666666666,0.24187641427111536,7,7,SPH+CPI,1,,,,0.4,0.4,0.8
0,189.61111111111111,10.371100496622118,85.55555555555556,11.416666666666666,0.22503864974520246,7,7,SPH+CPI,1,,,,0.4,0.4,0.85
0,189.61111111111111,10.373170940373077,85.55555555555556,11.416666666666666,0.2168667181135012,7,7,SPH+CPI,1,,,,0.4,0.4,0.9
0,752.0,24.075797872340427,100.0,84.0,0.5259625126646403,0,0,RF,1,,,,,,
