Method,R_e,A@e,RA@e,Run,max info loss,gini,p value
SPH+CPI,6,0.4066666666666667,3.2049180327868854,1,0.1,0.35,0.75
SPH+CPI,7,0.45,3.5703703703703704,1,0.1,0.35,0.75
SPH+CPI,8,0.5033333333333333,4.039735099337748,1,0.1,0.35,0.75
SPH+CPI,9,0.54,4.3765432098765435,1,0.1,0.35,0.75
SPH+CPI,10,0.56,4.5773809523809526,1,0.1,0.35,0.75
SPH+CPI,1,0.11,1.0,1,0.1,0.35,0.8
SPH+CPI,2,0.15,1.2666666666666666,1,0.1,0.35,0.8
SPH+CPI,3,0.21666666666666667,1.8,1,0.1,0.35,0.8
SPH+CPI,4,0.29333333333333333,2.375,1,0.1,0.35,0.8
SPH+CPI,5,0.36666666666666664,2.9,1,0.1,0.35,0.8
SPH+CPI,6,0.4066666666666667,3.2049180327868854,1,0.1,0.35,0.8
SPH+CPI,7,0.45,3.5703703703703704,1,0.1,0.35,0.8
SPH+CPI,8,0.5033333333333333,4.039735099337748,1,0.1,0.35,0.8
SPH+CPI,9,0.54,4.3765432098765435,1,0.1,0.35,0.8
SPH+CPI,10,0.56,4.5773809523809526,1,0.1,0.35,0.8
SPH+CPI,1,0.11,1.0,1,0.1,0.35,0.85
SPH+CPI,2,0.15,1.2666666666666666,1,0.1,0.35,0.85
SPH+CPI,3,0.21666666666666667,1.8,1,0.1,0.35,0.85
SPH+CPI,4,0.29333333333333333,2.375,1,0.1,0.35,0.85
SPH+CPI,5,0.36666666666666664,2.9,1,0.1,0.35,0.85
SPH+CPI,6,0.4066666666666667,3.2049180327868854,1,0.1,0.35,0.85
SPH+CPI,7,0.45,3.5703703703703704,1,0.1,0.35,0.85
SPH+CPI,8,0.5033333333333333,4.039735099337748,1,0.1,0.35,0.85
SPH+CPI,9,0.54,4.3765432098765435,1,0.1,0.35,0.85
SPH+CPI,10,0.56,4.5773809523809526,1,0.1,0.35,0.85
SPH+CPI,1,0.11,1.0,1,0.1,0.35,0.9
SPH+CPI,2,0.15,1.2666666666666666,1,0.1,0.35,0.9
SPH+CPI,3,0.21666666666666667,1.8,1,0.1,0.35,0.9
SPH+CPI,4,0.29333333333333333,2.375,1,0.1,0.35,0.9
SPH+CPI,5,0.36666666666666664,2.9,1,0.1,0.35,0.9
SPH+CPI,6,0.4066666666666667,3.2049180327868854,1,0.1,0.35,0.9
SPH+CPI,7,0.45,3.5703703703703704,1,0.1,0.35,0.9
SPH+CPI,8,0.5033333333333333,4.039735099337748,1,0.1,0.35,0.9
SPH+CPI,9,0.54,4.3765432098765435,1,0.1,0.35,0.9
SPH+CPI,10,0.56,4.5773809523809526,1,0.1,0.35,0.9
SPH+CPI,1,0.11,1.0,1,0.1,0.4,0.7
SPH+CPI,2,0.15,1.2666666666666666,1,0.1,0.4,0.7
SPH+CPI,3,0.21666666666666667,1.8,1,0.1,0.4,0.7
SPH+CPI,4,0.29333333333333333,2.375,1,0.1,0.4,0.7
SPH+CPI,5,0.36666666666666664,2.9,1,0.1,0.4,0.7
SPH+CPI,6,0.4066666666666667,3.2049180327868854,1,0.1,0.4,0.7
SPH+CPI,7,0.45,3.5703703703703704,1,0.1,0.4,0.7
SPH+CPI,8,0.5033333333333333,4.039735099337748,1,0.1,0.4,0.7
SPH+CPI,9,0.54,4.3765432098765435,1,0.1,0.4,0.7
SPH+CPI,10,0.56,4.5773809523809526,1,0.1,0.4,0.7
SPH+CPI,1,0.11,1.0,1,0.1,0.4,0.75
SPH+CPI,2,0.15,1.2666666666666666,1,0.1,0.4,0.75
SPH+CPI,3,0.21666666666666667,1.8,1,0.1,0.4,0.75
SPH+CPI,4,0.29333333333333333,2.375,1,0.1,0.4,0.75
SPH+CPI,5,0.36666666666666664,2.9,1,0.1,0.4,0.75
SPH+CPI,6,0.4066666666666667,3.2049180327868854,1,0.1,0.4,0.75
SPH+CPI,7,0.45,3.5703703703703704,1,0.1,0.4,0.75
SPH+CPI,8,0.5033333333333333,4.039735099337748,1,0.1,0.4,0.75
SPH+CPI,9,0.54,4.3765432098765435,1,0.1,0.4,0.75
SPH+CPI,10,0.56,4.5773809523809526,1,0.1,0.4,0.75
SPH+CPI,1,0.11,1.0,1,0.1,0.4,0.8
SPH+CPI,2,0.15,1.2666666666666666,1,0.1,0.4,0.8
SPH+CPI,3,0.21666666666666667,1.8,1,0.1,0.4,0.8
SPH+CPI,4,0.29333333333333333,2.375,1,0.1,0.4,0.8
SPH+CPI,5,0.36666666666666664,2.9,1,0.1,0.4,0.8
SPH+CPI,6,0.4066666666666667,3.2049180327868854,1,0.1,0.4,0.8
SPH+CPI,7,0.45,3.5703703703703704,1,0.1,0.4,0.8
SPH+CPI,8,0.5033333333333333,4.039735099337748,1,0.1,0.4,0.8
SPH+CPI,9,0.54,4.3765432098765435,1,0.1,0.4,0.8
SPH+CPI,10,0.56,4.5773809523809526,1,0.1,0.4,0.8
SPH+CPI,1,0.11,1.0,1,0.1,0.4,0.85
SPH+CPI,2,0.15,1.2666666666666666,1,0.1,0.4,0.85
SPH+CPI,3,0.21666666666666667,1.8,1,0.1,0.4,0.85
SPH+CPI,4,0.29333333333333333,2.375,1,0.1,0.4,0.85
SPH+CPI,5,0.36666666666666664,2.9,1,0.1,0.4,0.85
SPH+CPI,6,0.4066666666666667,3.2049180327868854,1,0.1,0.4,0.85
SPH+CPI,7,0.45,3.5703703703703704,1,0.1,0.4,0.85
SPH+CPI,8,0.5033333333333333,4.039735099337748,1,0.1,0.4,0.85
SPH+CPI,9,0.54,4.3765432098765435,1,0.1,0.4,0.85
SPH+CPI,10,0.56,4.5773809523809526,1,0.1,0.4,0.85
SPH+CPI,1,0.11,1.0,1,0.1,0.4,0.9
SPH+CPI,2,0.15,1.2666666666666666,1,0.1,0.4,0.9
SPH+CPI,3,0.21666666666666667,1.8,1,0.1,0.4,0.9
SPH+CPI,4,0.29333333333333333,2.375,1,0.1,0.4,0.9
SPH+CPI,5,0.36666666666666664,2.9,1,0.1,0.4,0.9
SPH+CPI,6,0.4066666666666667,3.2049180327868854,1,0.1,0.4,0.9
SPH+CPI,7,0.45,3.5703703703703704,1,0.1,0.4,0.9
SPH+CPI,8,0.5033333333333333,4.039735099337748,1,0.1,0.4,0.9
SPH+CPI,9,0.54,4.3765432098765435,1,0.1,0.4,0.9
SPH+CPI,10,0.56,4.5773809523809526,1,0.1,0.4,0.9
SPH+CPI,1,0.11333333333333333,1.0,1,0.15,0.2,0.7
SPH+CPI,2,0.16666666666666666,1.32,1,0.15,0.2,0.7
SPH+CPI,3,0.21666666666666667,1.7076923076923076,1,0.15,0.2,0.7
SPH+CPI,4,0.29333333333333333,2.3068181818181817,1,0.15,0.2,0.7
SPH+CPI,5,0.3466666666666667,2.7211538461538463,1,0.15,0.2,0.7
SPH+CPI,6,0.3933333333333333,3.110169491525424,1,0.15,0.2,0.7
SPH+CPI,7,0.44,3.522727272727273,1,0.15,0.2,0.7
SPH+CPI,8,0.4866666666666667,3.952054794520548,1,0.15,0.2,0.7
SPH+CPI,9,0.5266666666666666,4.3354430379746836,1,0.15,0.2,0.7
SPH+CPI,10,0.5566666666666666,4.640718562874252,1,0.15,0.2,0.7
SPH+CPI,1,0.11666666666666667,1.0,1,0.15,0.2,0.75
SPH+CPI,2,0.17333333333333334,1.3269230769230769,1,0.15,0.2,0.75
SPH+CPI,3,0.22,1.6818181818181819,1,0.15,0.2,0.75
SPH+CPI,4,0.2866666666666667,2.2209302325581395,1,0.15,0.2,0.75
SPH+CPI,5,0.3466666666666667,2.701923076923077,1,0.15,0.2,0.75
SPH+CPI,6,0.39,3.0683760683760686,1,0.15,0.2,0.75
SPH+CPI,7,0.43333333333333335,3.4615384615384617,1,0.15,0.2,0.75
SPH+CPI,8,0.4866666666666667,3.958904109589041,1,0.15,0.2,0.75
SPH+CPI,9,0.5166666666666667,4.251612903225807,1,0.15,0.2,0.75
SPH+CPI,10,0.54,4.5,1,0.15,0.2,0.75
SPH+CPI,1,0.11666666666666667,1.0,1,0.15,0.2,0.8
SPH+CPI,2,0.17333333333333334,1.3269230769230769,1,0.15,0.2,0.8
SPH+CPI,3,0.22,1.6818181818181819,1,0.15,0.2,0.8
SPH+CPI,4,0.2866666666666667,2.2209302325581395,1,0.15,0.2,0.8
SPH+CPI,5,0.3466666666666667,2.701923076923077,1,0.15,0.2,0.8
SPH+CPI,6,0.39,3.0683760683760686,1,0.15,0.2,0.8
