Method,R_e,A@e,RA@e,Run,max info loss,gini,p value
SPH+CPI,9,0.7533333333333333,2.309734513274336,1,0.1,0.3,0.9
SPH+CPI,10,0.7733333333333333,2.5086206896551726,1,0.1,0.3,0.9
SPH+CPI,1,0.43333333333333335,1.0,1,0.1,0.35,0.7
SPH+CPI,2,0.6,1.2777777777777777,1,0.1,0.35,0.7
SPH+CPI,3,0.6733333333333333,1.4653465346534653,1,0.1,0.35,0.7
SPH+CPI,4,0.71,1.596244131455399,1,0.1,0.35,0.7
SPH+CPI,5,0.74,1.7342342342342343,1,0.1,0.35,0.7
SPH+CPI,6,0.76,1.8464912280701755,1,0.1,0.35,0.7
SPH+CPI,7,0.77,1.9134199134199135,1,0.1,0.35,0.7
SPH+CPI,8,0.7866666666666666,2.042372881355932,1,0.1,0.35,0.7
SPH+CPI,9,0.8033333333333333,2.1867219917012446,1,0.1,0.35,0.7
SPH+CPI,10,0.8166666666666667,2.3142857142857145,1,0.1,0.35,0.7
SPH+CPI,1,0.43333333333333335,1.0,1,0.1,0.35,0.75
SPH+CPI,2,0.6,1.2777777777777777,1,0.1,0.35,0.75
SPH+CPI,3,0.6733333333333333,1.4653465346534653,1,0.1,0.35,0.75
SPH+CPI,4,0.71,1.596244131455399,1,0.1,0.35,0.75
SPH+CPI,5,0.74,1.7342342342342343,1,0.1,0.35,0.75
SPH+CPI,6,0.76,1.8464912280701755,1,0.1,0.35,0.75
SPH+CPI,7,0.77,1.9134199134199135,1,0.1,0.35,0.75
SPH+CPI,8,0.7866666666666666,2.042372881355932,1,0.1,0.35,0.75
SPH+CPI,9,0.8033333333333333,2.1867219917012446,1,0.1,0.35,0.75
SPH+CPI,10,0.8166666666666667,2.3142857142857145,1,0.1,0.35,0.75
SPH+CPI,1,0.42,1.0,1,0.1,0.35,0.8
SPH+CPI,2,0.57,1.263157894736842,1,0.1,0.35,0.8
SPH+CPI,3,0.6633333333333333,1.5075376884422111,1,0.1,0.35,0.8
SPH+CPI,4,0.7,1.638095238095238,1,0.1,0.35,0.8
SPH+CPI,5,0.73,1.7762557077625571,1,0.1,0.35,0.8
SPH+CPI,6,0.75,1.8888888888888888,1,0.1,0.35,0.8
SPH+CPI,7,0.7666666666666667,2.0,1,0.1,0.35,0.8
SPH+CPI,8,0.7766666666666666,2.07725321888412,1,0.1,0.35,0.8
SPH+CPI,9,0.79,2.1940928270042193,1,0.1,0.35,0.8
SPH+CPI,10,0.8033333333333333,2.323651452282158,1,0.1,0.35,0.8
SPH+CPI,1,0.41333333333333333,1.0,1,0.1,0.35,0.85
SPH+CPI,2,0.5666666666666667,1.2705882352941176,1,0.1,0.35,0.85
SPH+CPI,3,0.64,1.46875,1,0.1,0.35,0.85
SPH+CPI,4,0.6766666666666666,1.6059113300492611,1,0.1,0.35,0.85
SPH+CPI,5,0.7166666666666667,1.7953488372093023,1,0.1,0.35,0.85
SPH+CPI,6,0.7566666666666667,2.0176211453744495,1,0.1,0.35,0.85
SPH+CPI,7,0.7666666666666667,2.082608695652174,1,0.1,0.35,0.85
SPH+CPI,8,0.7866666666666666,2.233050847457627,1,0.1,0.35,0.85
SPH+CPI,9,0.7933333333333333,2.2899159663865545,1,0.1,0.35,0.85
SPH+CPI,10,0.8066666666666666,2.4173553719008263,1,0.1,0.35,0.85
SPH+CPI,1,0.38,1.0,1,0.1,0.35,0.9
SPH+CPI,2,0.54,1.2962962962962963,1,0.1,0.35,0.9
SPH+CPI,3,0.63,1.5396825396825398,1,0.1,0.35,0.9
SPH+CPI,4,0.68,1.7205882352941178,1,0.1,0.35,0.9
SPH+CPI,5,0.72,1.9027777777777777,1,0.1,0.35,0.9
SPH+CPI,6,0.7533333333333333,2.084070796460177,1,0.1,0.35,0.9
SPH+CPI,7,0.76,2.1271929824561404,1,0.1,0.35,0.9
SPH+CPI,8,0.7733333333333333,2.228448275862069,1,0.1,0.35,0.9
SPH+CPI,9,0.7866666666666666,2.343220338983051,1,0.1,0.35,0.9
SPH+CPI,10,0.8033333333333333,2.5020746887966805,1,0.1,0.35,0.9
SPH+CPI,1,0.44,1.0,1,0.1,0.4,0.7
SPH+CPI,2,0.61,1.278688524590164,1,0.1,0.4,0.7
SPH+CPI,3,0.6766666666666666,1.4482758620689655,1,0.1,0.4,0.7
SPH+CPI,4,0.7166666666666667,1.5906976744186045,1,0.1,0.4,0.7
SPH+CPI,5,0.7433333333333333,1.7130044843049328,1,0.1,0.4,0.7
SPH+CPI,6,0.7633333333333333,1.8253275109170306,1,0.1,0.4,0.7
SPH+CPI,7,0.7766666666666666,1.9141630901287554,1,0.1,0.4,0.7
SPH+CPI,8,0.7966666666666666,2.066945606694561,1,0.1,0.4,0.7
SPH+CPI,9,0.82,2.2642276422764227,1,0.1,0.4,0.7
SPH+CPI,10,0.8233333333333334,2.2955465587044532,1,0.1,0.4,0.7
SPH+CPI,1,0.44,1.0,1,0.1,0.4,0.75
SPH+CPI,2,0.61,1.278688524590164,1,0.1,0.4,0.75
SPH+CPI,3,0.6766666666666666,1.4482758620689655,1,0.1,0.4,0.75
SPH+CPI,4,0.7166666666666667,1.5906976744186045,1,0.1,0.4,0.75
SPH+CPI,5,0.7433333333333333,1.7130044843049328,1,0.1,0.4,0.75
SPH+CPI,6,0.7633333333333333,1.8253275109170306,1,0.1,0.4,0.75
SPH+CPI,7,0.7766666666666666,1.9141630901287554,1,0.1,0.4,0.75
SPH+CPI,8,0.7966666666666666,2.066945606694561,1,0.1,0.4,0.75
SPH+CPI,9,0.82,2.2642276422764227,1,0.1,0.4,0.75
SPH+CPI,10,0.8233333333333334,2.2955465587044532,1,0.1,0.4,0.75
SPH+CPI,1,0.4266666666666667,1.0,1,0.1,0.4,0.8
SPH+CPI,2,0.58,1.264367816091954,1,0.1,0.4,0.8
SPH+CPI,3,0.6666666666666666,1.49,1,0.1,0.4,0.8
SPH+CPI,4,0.7066666666666667,1.6320754716981132,1,0.1,0.4,0.8
SPH+CPI,5,0.7333333333333333,1.7545454545454546,1,0.1,0.4,0.8
SPH+CPI,6,0.7533333333333333,1.8672566371681416,1,0.1,0.4,0.8
SPH+CPI,7,0.7733333333333333,2.0,1,0.1,0.4,0.8
SPH+CPI,8,0.7866666666666666,2.1016949152542375,1,0.1,0.4,0.8
SPH+CPI,9,0.8066666666666666,2.272727272727273,1,0.1,0.4,0.8
SPH+CPI,10,0.81,2.3045267489711936,1,0.1,0.4,0.8
SPH+CPI,1,0.4166666666666667,1.0,1,0.1,0.4,0.85
SPH+CPI,2,0.5733333333333334,1.2732558139534884,1,0.1,0.4,0.85
SPH+CPI,3,0.6466666666666666,1.4690721649484537,1,0.1,0.4,0.85
SPH+CPI,4,0.6866666666666666,1.616504854368932,1,0.1,0.4,0.85
SPH+CPI,5,0.7233333333333334,1.7880184331797235,1,0.1,0.4,0.85
SPH+CPI,6,0.7466666666666667,1.9196428571428572,1,0.1,0.4,0.85
SPH+CPI,7,0.7666666666666667,2.0521739130434784,1,0.1,0.4,0.85
SPH+CPI,8,0.7866666666666666,2.2033898305084745,1,0.1,0.4,0.85
SPH+CPI,9,0.8,2.316666666666667,1,0.1,0.4,0.85
SPH+CPI,10,0.81,2.411522633744856,1,0.1,0.4,0.85
SPH+CPI,1,0.38333333333333336,1.0,1,0.1,0.4,0.9
SPH+CPI,2,0.56,1.3154761904761905,1,0.1,0.4,0.9
SPH+CPI,3,0.6366666666666667,1.5183246073298429,1,0.1,0.4,0.9
SPH+CPI,4,0.6766666666666666,1.6650246305418719,1,0.1,0.4,0.9
SPH+CPI,5,0.7133333333333334,1.8364485981308412,1,0.1,0.4,0.9
SPH+CPI,6,0.7433333333333333,2.004484304932735,1,0.1,0.4,0.9
SPH+CPI,7,0.76,2.1140350877192984,1,0.1,0.4,0.9
SPH+CPI,8,0.7733333333333333,2.2155172413793105,1,0.1,0.4,0.9
SPH+CPI,9,0.7933333333333333,2.3865546218487395,1,0.1,0.4,0.9
SPH+CPI,10,0.81,2.54320987654321,1,0.1,0.4,0.9
SPH+CPI,1,0.43,1.0,1,0.15,0.2,0.7
SPH+CPI,2,0.5533333333333333,1.2228915662650603,1,0.15,0.2,0.7
SPH+CPI,3,0.6033333333333334,1.3701657458563536,1,0.15,0.2,0.7
SPH+CPI,4,0.6433333333333333,1.5336787564766838,1,0.15,0.2,0.7
SPH+CPI,5,0.6833333333333333,1.7365853658536585,1,0.15,0.2,0.7
SPH+CPI,6,0.72,1.9537037037037037,1,0.15,0.2,0.7
SPH+CPI,7,0.7533333333333333,2.1769911504424777,1,0.15,0.2,0.7
SPH+CPI,8,0.7666666666666667,2.2782608695652176,1,0.15,0.2,0.7
SPH+CPI,9,0.7933333333333333,2.504201680672269,1,0.15,0.2,0.7
SPH+CPI,10,0.8,2.566666666666667,1,0.15,0.2,0.7
SPH+CPI,1,0.43666666666666665,1.0,1,0.15,0.2,0.75
SPH+CPI,2,0.5566666666666666,1.215568862275449,1,0.15,0.2,0.75
SPH+CPI,3,0.6433333333333333,1.455958549222798,1,0.15,0.2,0.75
SPH+CPI,4,0.6833333333333333,1.604878048780488,1,0.15,0.2,0.75
SPH+CPI,5,0.71,1.732394366197183,1,0.15,0.2,0.75
SPH+CPI,6,0.7366666666666667,1.8868778280542986,1,0.15,0.2,0.75
SPH+CPI,7,0.7633333333333333,2.0655021834061134,1,0.15,0.2,0.75
SPH+CPI,8,0.78,2.1923076923076925,1,0.15,0.2,0.75
SPH+CPI,9,0.7933333333333333,2.30672268907563,1,0.15,0.2,0.75
SPH+CPI,10,0.8,2.370833333333333,1,0.15,0.2,0.75
SPH+CPI,1,0.42333333333333334,1.0,1,0.15,0.2,0.8
SPH+CPI,2,0.55,1.2303030303030302,1,0.15,0.2,0.8
SPH+CPI,3,0.6466666666666666,1.4948453608247423,1,0.15,0.2,0.8
SPH+CPI,4,0.6833333333333333,1.6292682926829267,1,0.15,0.2,0.8
SPH+CPI,5,0.7033333333333334,1.7251184834123223,1,0.15,0.2,0.8
SPH+CPI,6,0.73,1.8812785388127853,1,0.15,0.2,0.8
SPH+CPI,7,0.7566666666666667,2.0616740088105727,1,0.15,0.2,0.8
SPH+CPI,8,0.7633333333333333,2.11353711790393,1,0.15,0.2,0.8
SPH+CPI,9,0.7633333333333333,2.11353711790393,1,0.15,0.2,0.8
SPH+CPI,10,0.7766666666666666,2.2489270386266096,1,0.15,0.2,0.8
SPH+CPI,1,0.4033333333333333,1.0,1,0.15,0.2,0.85
SPH+CPI,2,0.5566666666666666,1.2754491017964071,1,0.15,0.2,0.85
SPH+CPI,3,0.63,1.4761904761904763,1,0.15,0.2,0.85
SPH+CPI,4,0.6633333333333333,1.6030150753768844,1,0.15,0.2,0.85
SPH+CPI,5,0.69,1.7342995169082125,1,0.15,0.2,0.85
SPH+CPI,6,0.7333333333333333,1.9863636363636363,1,0.15,0.2,0.85
SPH+CPI,7,0.75,2.097777777777778,1,0.15,0.2,0.85
SPH+CPI,8,0.76,2.175438596491228,1,0.15,0.2,0.85
SPH+CPI,9,0.7633333333333333,2.2052401746724892,1,0.15,0.2,0.85
SPH+CPI,10,0.78,2.371794871794872,1,0.15,0.2,0.85
SPH+CPI,1,0.37,1.0,1,0.15,0.2,0.9
SPH+CPI,2,0.52,1.2884615384615385,1,0.15,0.2,0.9
SPH+CPI,3,0.61,1.540983606557377,1,0.15,0.2,0.9
SPH+CPI,4,0.6666666666666666,1.75,1,0.15,0.2,0.9
SPH+CPI,5,0.6933333333333334,1.875,1,0.15,0.2,0.9
SPH+CPI,6,0.73,2.0821917808219177,1,0.15,0.2,0.9
SPH+CPI,7,0.7433333333333333,2.1704035874439462,1,0.15,0.2,0.9
SPH+CPI,8,0.7566666666666667,2.2731277533039647,1,0.15,0.2,0.9
SPH+CPI,9,0.7666666666666667,2.360869565217391,1,0.15,0.2,0.9
SPH+CPI,10,0.78,2.4914529914529915,1,0.15,0.2,0.9
SPH+CPI,1,0.43333333333333335,1.0,1,0.15,0.25,0.7
SPH+CPI,2,0.5566666666666666,1.221556886227545,1,0.15,0.25,0.7
SPH+CPI,3,0.6033333333333334,1.3591160220994476,1,0.15,0.25,0.7
SPH+CPI,4,0.6433333333333333,1.5233160621761659,1,0.15,0.25,0.7
SPH+CPI,5,0.6833333333333333,1.726829268292683,1,0.15,0.25,0.7
SPH+CPI,6,0.72,1.9444444444444444,1,0.15,0.25,0.7
SPH+CPI,7,0.7533333333333333,2.168141592920354,1,0.15,0.25,0.7
SPH+CPI,8,0.7666666666666667,2.2695652173913046,1,0.15,0.25,0.7
SPH+CPI,9,0.7933333333333333,2.495798319327731,1,0.15,0.25,0.7
SPH+CPI,10,0.8,2.558333333333333,1,0.15,0.25,0.7
SPH+CPI,1,0.44,1.0,1,0.15,0.25,0.75
SPH+CPI,2,0.56,1.2142857142857142,1,0.15,0.25,0.75
SPH+CPI,3,0.6433333333333333,1.4455958549222798,1,0.15,0.25,0.75
SPH+CPI,4,0.6833333333333333,1.5951219512195123,1,0.15,0.25,0.75
SPH+CPI,5,0.71,1.7230046948356808,1,0.15,0.25,0.75
SPH+CPI,6,0.7366666666666667,1.8778280542986425,1,0.15,0.25,0.75
SPH+CPI,7,0.7633333333333333,2.056768558951965,1,0.15,0.25,0.75
SPH+CPI,8,0.78,2.1837606837606836,1,0.15,0.25,0.75
SPH+CPI,9,0.7933333333333333,2.2983193277310923,1,0.15,0.25,0.75
SPH+CPI,10,0.8,2.3625,1,0.15,0.25,0.75
SPH+CPI,1,0.4266666666666667,1.0,1,0.15,0.25,0.8
