Method,R_e,A@e,RA@e,Run,max info loss,gini,p value
SPH+CPI,6,0.53,2.5220125786163523,1,0.15,0.3,0.7
SPH+CPI,7,0.57,2.8362573099415203,1,0.15,0.3,0.7
SPH+CPI,8,0.58,2.925287356321839,1,0.15,0.3,0.7
SPH+CPI,9,0.6166666666666667,3.2864864864864867,1,0.15,0.3,0.7
SPH+CPI,10,0.6466666666666666,3.597938144329897,1,0.15,0.3,0.7
SPH+CPI,1,0.21,1.0,1,0.15,0.3,0.75
SPH+CPI,2,0.2966666666666667,1.2921348314606742,1,0.15,0.3,0.75
SPH+CPI,3,0.37666666666666665,1.654867256637168,1,0.15,0.3,0.75
SPH+CPI,4,0.45,2.037037037037037,1,0.15,0.3,0.75
SPH+CPI,5,0.49333333333333335,2.2972972972972974,1,0.15,0.3,0.75
SPH+CPI,6,0.5333333333333333,2.575,1,0.15,0.3,0.75
SPH+CPI,7,0.57,2.8596491228070176,1,0.15,0.3,0.75
SPH+CPI,8,0.5866666666666667,3.0056818181818183,1,0.15,0.3,0.75
SPH+CPI,9,0.6133333333333333,3.266304347826087,1,0.15,0.3,0.75
SPH+CPI,10,0.6466666666666666,3.61340206185567,1,0.15,0.3,0.75
SPH+CPI,1,0.20333333333333334,1.0,1,0.15,0.3,0.8
SPH+CPI,2,0.3,1.3222222222222222,1,0.15,0.3,0.8
SPH+CPI,3,0.37333333333333335,1.6517857142857142,1,0.15,0.3,0.8
SPH+CPI,4,0.44666666666666666,2.037313432835821,1,0.15,0.3,0.8
SPH+CPI,5,0.48333333333333334,2.2620689655172415,1,0.15,0.3,0.8
SPH+CPI,6,0.5233333333333333,2.5477707006369426,1,0.15,0.3,0.8
SPH+CPI,7,0.56,2.8392857142857144,1,0.15,0.3,0.8
SPH+CPI,8,0.5766666666666667,2.9884393063583814,1,0.15,0.3,0.8
SPH+CPI,9,0.61,3.3169398907103824,1,0.15,0.3,0.8
SPH+CPI,10,0.64,3.6302083333333335,1,0.15,0.3,0.8
SPH+CPI,1,0.20333333333333334,1.0,1,0.15,0.3,0.85
SPH+CPI,2,0.3,1.3222222222222222,1,0.15,0.3,0.85
SPH+CPI,3,0.37333333333333335,1.6517857142857142,1,0.15,0.3,0.85
SPH+CPI,4,0.44666666666666666,2.037313432835821,1,0.15,0.3,0.85
SPH+CPI,5,0.48333333333333334,2.2620689655172415,1,0.15,0.3,0.85
SPH+CPI,6,0.5233333333333333,2.5477707006369426,1,0.15,0.3,0.85
SPH+CPI,7,0.56,2.8392857142857144,1,0.15,0.3,0.85
SPH+CPI,8,0.5766666666666667,2.9884393063583814,1,0.15,0.3,0.85
SPH+CPI,9,0.61,3.3169398907103824,1,0.15,0.3,0.85
SPH+CPI,10,0.64,3.6302083333333335,1,0.15,0.3,0.85
SPH+CPI,1,0.21666666666666667,1.0,1,0.15,0.3,0.9
SPH+CPI,2,0.31,1.3010752688172043,1,0.15,0.3,0.9
SPH+CPI,3,0.38,1.6140350877192982,1,0.15,0.3,0.9
SPH+CPI,4,0.44333333333333336,1.9548872180451127,1,0.15,0.3,0.9
SPH+CPI,5,0.49333333333333335,2.2635135135135136,1,0.15,0.3,0.9
SPH+CPI,6,0.52,2.4551282051282053,1,0.15,0.3,0.9
SPH+CPI,7,0.5633333333333334,2.804733727810651,1,0.15,0.3,0.9
SPH+CPI,8,0.5866666666666667,3.0113636363636362,1,0.15,0.3,0.9
SPH+CPI,9,0.61,3.240437158469945,1,0.15,0.3,0.9
SPH+CPI,10,0.6366666666666667,3.5235602094240837,1,0.15,0.3,0.9
SPH+CPI,1,0.21,1.0,1,0.15,0.35,0.7
SPH+CPI,2,0.30666666666666664,1.315217391304348,1,0.15,0.35,0.7
SPH+CPI,3,0.37333333333333335,1.6160714285714286,1,0.15,0.35,0.7
SPH+CPI,4,0.44333333333333336,1.9924812030075187,1,0.15,0.35,0.7
SPH+CPI,5,0.49333333333333335,2.2972972972972974,1,0.15,0.35,0.7
SPH+CPI,6,0.5266666666666666,2.5316455696202533,1,0.15,0.35,0.7
SPH+CPI,7,0.5666666666666667,2.847058823529412,1,0.15,0.35,0.7
SPH+CPI,8,0.5766666666666667,2.9364161849710984,1,0.15,0.35,0.7
SPH+CPI,9,0.6133333333333333,3.2989130434782608,1,0.15,0.35,0.7
SPH+CPI,10,0.6466666666666666,3.6443298969072164,1,0.15,0.35,0.7
SPH+CPI,1,0.20333333333333334,1.0,1,0.15,0.35,0.75
SPH+CPI,2,0.2966666666666667,1.3146067415730338,1,0.15,0.35,0.75
SPH+CPI,3,0.37333333333333335,1.6607142857142858,1,0.15,0.35,0.75
SPH+CPI,4,0.44666666666666666,2.044776119402985,1,0.15,0.35,0.75
SPH+CPI,5,0.49,2.306122448979592,1,0.15,0.35,0.75
SPH+CPI,6,0.53,2.5849056603773586,1,0.15,0.35,0.75
SPH+CPI,7,0.5666666666666667,2.8705882352941177,1,0.15,0.35,0.75
SPH+CPI,8,0.5833333333333334,3.0171428571428573,1,0.15,0.35,0.75
SPH+CPI,9,0.61,3.278688524590164,1,0.15,0.35,0.75
SPH+CPI,10,0.6466666666666666,3.6597938144329896,1,0.15,0.35,0.75
SPH+CPI,1,0.20333333333333334,1.0,1,0.15,0.35,0.8
SPH+CPI,2,0.2966666666666667,1.3146067415730338,1,0.15,0.35,0.8
SPH+CPI,3,0.37333333333333335,1.6607142857142858,1,0.15,0.35,0.8
SPH+CPI,4,0.44333333333333336,2.030075187969925,1,0.15,0.35,0.8
SPH+CPI,5,0.48333333333333334,2.2758620689655173,1,0.15,0.35,0.8
SPH+CPI,6,0.5233333333333333,2.5605095541401273,1,0.15,0.35,0.8
SPH+CPI,7,0.5533333333333333,2.8012048192771086,1,0.15,0.35,0.8
SPH+CPI,8,0.57,2.953216374269006,1,0.15,0.35,0.8
SPH+CPI,9,0.6033333333333334,3.287292817679558,1,0.15,0.35,0.8
SPH+CPI,10,0.64,3.671875,1,0.15,0.35,0.8
SPH+CPI,1,0.20333333333333334,1.0,1,0.15,0.35,0.85
SPH+CPI,2,0.2966666666666667,1.3146067415730338,1,0.15,0.35,0.85
SPH+CPI,3,0.37333333333333335,1.6607142857142858,1,0.15,0.35,0.85
SPH+CPI,4,0.44333333333333336,2.030075187969925,1,0.15,0.35,0.85
SPH+CPI,5,0.48333333333333334,2.2758620689655173,1,0.15,0.35,0.85
SPH+CPI,6,0.5233333333333333,2.5605095541401273,1,0.15,0.35,0.85
SPH+CPI,7,0.5533333333333333,2.8012048192771086,1,0.15,0.35,0.85
SPH+CPI,8,0.57,2.953216374269006,1,0.15,0.35,0.85
SPH+CPI,9,0.6033333333333334,3.287292817679558,1,0.15,0.35,0.85
SPH+CPI,10,0.64,3.671875,1,0.15,0.35,0.85
SPH+CPI,1,0.21,1.0,1,0.15,0.35,0.9
SPH+CPI,2,0.31,1.3225806451612903,1,0.15,0.35,0.9
SPH+CPI,3,0.37333333333333335,1.6071428571428572,1,0.15,0.35,0.9
SPH+CPI,4,0.44,1.9696969696969697,1,0.15,0.35,0.9
SPH+CPI,5,0.49333333333333335,2.2972972972972974,1,0.15,0.35,0.9
SPH+CPI,6,0.52,2.4871794871794872,1,0.15,0.35,0.9
SPH+CPI,7,0.5633333333333334,2.834319526627219,1,0.15,0.35,0.9
SPH+CPI,8,0.58,2.9827586206896552,1,0.15,0.35,0.9
SPH+CPI,9,0.6033333333333334,3.2154696132596685,1,0.15,0.35,0.9
SPH+CPI,10,0.6366666666666667,3.5706806282722514,1,0.15,0.35,0.9
SPH+CPI,1,0.21,1.0,1,0.15,0.4,0.7
SPH+CPI,2,0.30666666666666664,1.315217391304348,1,0.15,0.4,0.7
SPH+CPI,3,0.37333333333333335,1.6160714285714286,1,0.15,0.4,0.7
SPH+CPI,4,0.44333333333333336,1.9924812030075187,1,0.15,0.4,0.7
SPH+CPI,5,0.49333333333333335,2.2972972972972974,1,0.15,0.4,0.7
SPH+CPI,6,0.5266666666666666,2.5316455696202533,1,0.15,0.4,0.7
SPH+CPI,7,0.5666666666666667,2.847058823529412,1,0.15,0.4,0.7
SPH+CPI,8,0.5766666666666667,2.9364161849710984,1,0.15,0.4,0.7
SPH+CPI,9,0.6133333333333333,3.2989130434782608,1,0.15,0.4,0.7
SPH+CPI,10,0.6466666666666666,3.6443298969072164,1,0.15,0.4,0.7
SPH+CPI,1,0.20333333333333334,1.0,1,0.15,0.4,0.75
SPH+CPI,2,0.2966666666666667,1.3146067415730338,1,0.15,0.4,0.75
SPH+CPI,3,0.37333333333333335,1.6607142857142858,1,0.15,0.4,0.75
SPH+CPI,4,0.44666666666666666,2.044776119402985,1,0.15,0.4,0.75
SPH+CPI,5,0.49,2.306122448979592,1,0.15,0.4,0.75
SPH+CPI,6,0.53,2.5849056603773586,1,0.15,0.4,0.75
SPH+CPI,7,0.5666666666666667,2.8705882352941177,1,0.15,0.4,0.75
SPH+CPI,8,0.5833333333333334,3.0171428571428573,1,0.15,0.4,0.75
SPH+CPI,9,0.61,3.278688524590164,1,0.15,0.4,0.75
SPH+CPI,10,0.6466666666666666,3.6597938144329896,1,0.15,0.4,0.75
SPH+CPI,1,0.20333333333333334,1.0,1,0.15,0.4,0.8
SPH+CPI,2,0.2966666666666667,1.3146067415730338,1,0.15,0.4,0.8
SPH+CPI,3,0.37333333333333335,1.6607142857142858,1,0.15,0.4,0.8
SPH+CPI,4,0.44333333333333336,2.030075187969925,1,0.15,0.4,0.8
SPH+CPI,5,0.48333333333333334,2.2758620689655173,1,0.15,0.4,0.8
SPH+CPI,6,0.5233333333333333,2.5605095541401273,1,0.15,0.4,0.8
SPH+CPI,7,0.5533333333333333,2.8012048192771086,1,0.15,0.4,0.8
SPH+CPI,8,0.57,2.953216374269006,1,0.15,0.4,0.8
SPH+CPI,9,0.6033333333333334,3.287292817679558,1,0.15,0.4,0.8
SPH+CPI,10,0.64,3.671875,1,0.15,0.4,0.8
SPH+CPI,1,0.20333333333333334,1.0,1,0.15,0.4,0.85
SPH+CPI,2,0.2966666666666667,1.3146067415730338,1,0.15,0.4,0.85
SPH+CPI,3,0.37333333333333335,1.6607142857142858,1,0.15,0.4,0.85
SPH+CPI,4,0.44333333333333336,2.030075187969925,1,0.15,0.4,0.85
SPH+CPI,5,0.48333333333333334,2.2758620689655173,1,0.15,0.4,0.85
SPH+CPI,6,0.5233333333333333,2.5605095541401273,1,0.15,0.4,0.85
SPH+CPI,7,0.5533333333333333,2.8012048192771086,1,0.15,0.4,0.85
SPH+CPI,8,0.57,2.953216374269006,1,0.15,0.4,0.85
SPH+CPI,9,0.6033333333333334,3.287292817679558,1,0.15,0.4,0.85
SPH+CPI,10,0.64,3.671875,1,0.15,0.4,0.85
SPH+CPI,1,0.21,1.0,1,0.15,0.4,0.9
SPH+CPI,2,0.31,1.3225806451612903,1,0.15,0.4,0.9
SPH+CPI,3,0.37333333333333335,1.6071428571428572,1,0.15,0.4,0.9
SPH+CPI,4,0.44,1.9696969696969697,1,0.15,0.4,0.9
SPH+CPI,5,0.49333333333333335,2.2972972972972974,1,0.15,0.4,0.9
SPH+CPI,6,0.52,2.4871794871794872,1,0.15,0.4,0.9
SPH+CPI,7,0.5633333333333334,2.834319526627219,1,0.15,0.4,0.9
SPH+CPI,8,0.58,2.9827586206896552,1,0.15,0.4,0.9
SPH+CPI,9,0.6033333333333334,3.2154696132596685,1,0.15,0.4,0.9
SPH+CPI,10,0.6366666666666667,3.5706806282722514,1,0.15,0.4,0.9
SPH+CPI,1,0.20666666666666667,1.0,1,0.2,0.2,0.7
SPH+CPI,2,0.32,1.3541666666666667,1,0.2,0.2,0.7
SPH+CPI,3,0.38666666666666666,1.6379310344827587,1,0.2,0.2,0.7
SPH+CPI,4,0.4633333333333333,2.028776978417266,1,0.2,0.2,0.7
SPH+CPI,5,0.5133333333333333,2.3181818181818183,1,0.2,0.2,0.7
SPH+CPI,6,0.5433333333333333,2.521472392638037,1,0.2,0.2,0.7
SPH+CPI,7,0.5733333333333334,2.755813953488372,1,0.2,0.2,0.7
SPH+CPI,8,0.5833333333333334,2.8457142857142856,1,0.2,0.2,0.7
SPH+CPI,9,0.6166666666666667,3.1783783783783783,1,0.2,0.2,0.7
SPH+CPI,10,0.6466666666666666,3.4948453608247423,1,0.2,0.2,0.7
SPH+CPI,1,0.2,1.0,1,0.2,0.2,0.75
SPH+CPI,2,0.31,1.3548387096774193,1,0.2,0.2,0.75
SPH+CPI,3,0.38666666666666666,1.6810344827586208,1,0.2,0.2,0.75
SPH+CPI,4,0.4666666666666667,2.0785714285714287,1,0.2,0.2,0.75
SPH+CPI,5,0.51,2.326797385620915,1,0.2,0.2,0.75
SPH+CPI,6,0.5466666666666666,2.573170731707317,1,0.2,0.2,0.75
SPH+CPI,7,0.5733333333333334,2.7790697674418605,1,0.2,0.2,0.75
SPH+CPI,8,0.59,2.926553672316384,1,0.2,0.2,0.75
SPH+CPI,9,0.6133333333333333,3.157608695652174,1,0.2,0.2,0.75
SPH+CPI,10,0.6466666666666666,3.5103092783505154,1,0.2,0.2,0.75
SPH+CPI,1,0.19,1.0,1,0.2,0.2,0.8
SPH+CPI,2,0.31,1.3870967741935485,1,0.2,0.2,0.8
SPH+CPI,3,0.38,1.6842105263157894,1,0.2,0.2,0.8
SPH+CPI,4,0.46,2.0869565217391304,1,0.2,0.2,0.8
SPH+CPI,5,0.49666666666666665,2.302013422818792,1,0.2,0.2,0.8
SPH+CPI,6,0.5333333333333333,2.55625,1,0.2,0.2,0.8
SPH+CPI,7,0.5633333333333334,2.7928994082840237,1,0.2,0.2,0.8
SPH+CPI,8,0.58,2.942528735632184,1,0.2,0.2,0.8
SPH+CPI,9,0.61,3.240437158469945,1,0.2,0.2,0.8
SPH+CPI,10,0.64,3.5572916666666665,1,0.2,0.2,0.8
SPH+CPI,1,0.19,1.0,1,0.2,0.2,0.85
SPH+CPI,2,0.31,1.3870967741935485,1,0.2,0.2,0.85
SPH+CPI,3,0.38,1.6842105263157894,1,0.2,0.2,0.85
SPH+CPI,4,0.46,2.0869565217391304,1,0.2,0.2,0.85
SPH+CPI,5,0.49666666666666665,2.302013422818792,1,0.2,0.2,0.85
SPH+CPI,6,0.5333333333333333,2.55625,1,0.2,0.2,0.85
SPH+CPI,7,0.5633333333333334,2.7928994082840237,1,0.2,0.2,0.85
SPH+CPI,8,0.58,2.942528735632184,1,0.2,0.2,0.85
SPH+CPI,9,0.61,3.240437158469945,1,0.2,0.2,0.85
SPH+CPI,10,0.64,3.5572916666666665,1,0.2,0.2,0.85
SPH+CPI,1,0.20333333333333334,1.0,1,0.2,0.2,0.9
SPH+CPI,2,0.32,1.3645833333333333,1,0.2,0.2,0.9
SPH+CPI,3,0.39,1.6581196581196582,1,0.2,0.2,0.9
SPH+CPI,4,0.46,2.0144927536231885,1,0.2,0.2,0.9
SPH+CPI,5,0.5133333333333333,2.324675324675325,1,0.2,0.2,0.9
SPH+CPI,6,0.5266666666666666,2.4177215189873418,1,0.2,0.2,0.9
SPH+CPI,7,0.5666666666666667,2.7411764705882353,1,0.2,0.2,0.9
SPH+CPI,8,0.59,2.9491525423728815,1,0.2,0.2,0.9
SPH+CPI,9,0.61,3.1475409836065573,1,0.2,0.2,0.9
SPH+CPI,10,0.6366666666666667,3.4345549738219896,1,0.2,0.2,0.9
SPH+CPI,1,0.21,1.0,1,0.2,0.25,0.7
SPH+CPI,2,0.31666666666666665,1.3368421052631578,1,0.2,0.25,0.7
SPH+CPI,3,0.39,1.6495726495726495,1,0.2,0.25,0.7
SPH+CPI,4,0.46,2.0072463768115942,1,0.2,0.25,0.7
SPH+CPI,5,0.51,2.3006535947712417,1,0.2,0.25,0.7
SPH+CPI,6,0.5433333333333333,2.5276073619631902,1,0.2,0.25,0.7
SPH+CPI,7,0.5733333333333334,2.761627906976744,1,0.2,0.25,0.7
SPH+CPI,8,0.5833333333333334,2.8514285714285714,1,0.2,0.25,0.7
SPH+CPI,9,0.6166666666666667,3.1837837837837837,1,0.2,0.25,0.7
SPH+CPI,10,0.6466666666666666,3.5,1,0.2,0.25,0.7
SPH+CPI,1,0.20333333333333334,1.0,1,0.2,0.25,0.75
SPH+CPI,2,0.30666666666666664,1.3369565217391304,1,0.2,0.25,0.75
SPH+CPI,3,0.39,1.6923076923076923,1,0.2,0.25,0.75
SPH+CPI,4,0.4633333333333333,2.0575539568345325,1,0.2,0.25,0.75
SPH+CPI,5,0.5066666666666667,2.3092105263157894,1,0.2,0.25,0.75
SPH+CPI,6,0.5466666666666666,2.5792682926829267,1,0.2,0.25,0.75
SPH+CPI,7,0.5733333333333334,2.7848837209302326,1,0.2,0.25,0.75
SPH+CPI,8,0.59,2.9322033898305087,1,0.2,0.25,0.75
SPH+CPI,9,0.6133333333333333,3.1630434782608696,1,0.2,0.25,0.75
SPH+CPI,10,0.6466666666666666,3.515463917525773,1,0.2,0.25,0.75
SPH+CPI,1,0.19666666666666666,1.0,1,0.2,0.25,0.8
SPH+CPI,2,0.31,1.3655913978494623,1,0.2,0.25,0.8
SPH+CPI,3,0.38666666666666666,1.6896551724137931,1,0.2,0.25,0.8
SPH+CPI,4,0.46,2.0579710144927534,1,0.2,0.25,0.8
SPH+CPI,5,0.49666666666666665,2.2751677852348995,1,0.2,0.25,0.8
SPH+CPI,6,0.5366666666666666,2.5527950310559007,1,0.2,0.25,0.8
SPH+CPI,7,0.5633333333333334,2.7633136094674557,1,0.2,0.25,0.8
SPH+CPI,8,0.58,2.913793103448276,1,0.2,0.25,0.8
SPH+CPI,9,0.61,3.2131147540983607,1,0.2,0.25,0.8
SPH+CPI,10,0.64,3.53125,1,0.2,0.25,0.8
SPH+CPI,1,0.19666666666666666,1.0,1,0.2,0.25,0.85
SPH+CPI,2,0.31,1.3655913978494623,1,0.2,0.25,0.85
SPH+CPI,3,0.38666666666666666,1.6896551724137931,1,0.2,0.25,0.85
SPH+CPI,4,0.46,2.0579710144927534,1,0.2,0.25,0.85
SPH+CPI,5,0.49666666666666665,2.2751677852348995,1,0.2,0.25,0.85
SPH+CPI,6,0.5366666666666666,2.5527950310559007,1,0.2,0.25,0.85
SPH+CPI,7,0.5633333333333334,2.7633136094674557,1,0.2,0.25,0.85
SPH+CPI,8,0.58,2.913793103448276,1,0.2,0.25,0.85
SPH+CPI,9,0.61,3.2131147540983607,1,0.2,0.25,0.85
SPH+CPI,10,0.64,3.53125,1,0.2,0.25,0.85
SPH+CPI,1,0.21,1.0,1,0.2,0.25,0.9
SPH+CPI,2,0.32,1.34375,1,0.2,0.25,0.9
SPH+CPI,3,0.39666666666666667,1.6638655462184875,1,0.2,0.25,0.9
SPH+CPI,4,0.46,1.9855072463768115,1,0.2,0.25,0.9
SPH+CPI,5,0.5133333333333333,2.2987012987012987,1,0.2,0.25,0.9
SPH+CPI,6,0.53,2.4150943396226414,1,0.2,0.25,0.9
SPH+CPI,7,0.5666666666666667,2.711764705882353,1,0.2,0.25,0.9
SPH+CPI,8,0.59,2.92090395480226,1,0.2,0.25,0.9
SPH+CPI,9,0.61,3.120218579234973,1,0.2,0.25,0.9
SPH+CPI,10,0.6366666666666667,3.4083769633507854,1,0.2,0.25,0.9
SPH+CPI,1,0.21,1.0,1,0.2,0.3,0.7
SPH+CPI,2,0.31666666666666665,1.3368421052631578,1,0.2,0.3,0.7
SPH+CPI,3,0.3933333333333333,1.6610169491525424,1,0.2,0.3,0.7
SPH+CPI,4,0.4666666666666667,2.0285714285714285,1,0.2,0.3,0.7
SPH+CPI,5,0.5166666666666667,2.3161290322580643,1,0.2,0.3,0.7
SPH+CPI,6,0.5433333333333333,2.496932515337423,1,0.2,0.3,0.7
SPH+CPI,7,0.5733333333333334,2.7325581395348837,1,0.2,0.3,0.7
SPH+CPI,8,0.5833333333333334,2.822857142857143,1,0.2,0.3,0.7
SPH+CPI,9,0.6166666666666667,3.156756756756757,1,0.2,0.3,0.7
SPH+CPI,10,0.6466666666666666,3.4742268041237114,1,0.2,0.3,0.7
SPH+CPI,1,0.20333333333333334,1.0,1,0.2,0.3,0.75
SPH+CPI,2,0.30666666666666664,1.3369565217391304,1,0.2,0.3,0.75
SPH+CPI,3,0.3933333333333333,1.7033898305084745,1,0.2,0.3,0.75
SPH+CPI,4,0.47,2.078014184397163,1,0.2,0.3,0.75
SPH+CPI,5,0.5133333333333333,2.324675324675325,1,0.2,0.3,0.75
SPH+CPI,6,0.5466666666666666,2.548780487804878,1,0.2,0.3,0.75
SPH+CPI,7,0.5733333333333334,2.755813953488372,1,0.2,0.3,0.75
SPH+CPI,8,0.59,2.903954802259887,1,0.2,0.3,0.75
SPH+CPI,9,0.6133333333333333,3.135869565217391,1,0.2,0.3,0.75
SPH+CPI,10,0.6466666666666666,3.4896907216494846,1,0.2,0.3,0.75
SPH+CPI,1,0.19666666666666666,1.0,1,0.2,0.3,0.8
SPH+CPI,2,0.31,1.3655913978494623,1,0.2,0.3,0.8
SPH+CPI,3,0.39,1.7008547008547008,1,0.2,0.3,0.8
SPH+CPI,4,0.4666666666666667,2.0785714285714287,1,0.2,0.3,0.8
SPH+CPI,5,0.5033333333333333,2.2913907284768213,1,0.2,0.3,0.8
SPH+CPI,6,0.5366666666666666,2.5217391304347827,1,0.2,0.3,0.8
SPH+CPI,7,0.5633333333333334,2.7337278106508878,1,0.2,0.3,0.8
SPH+CPI,8,0.58,2.8850574712643677,1,0.2,0.3,0.8
SPH+CPI,9,0.61,3.185792349726776,1,0.2,0.3,0.8
SPH+CPI,10,0.64,3.5052083333333335,1,0.2,0.3,0.8
SPH+CPI,1,0.19666666666666666,1.0,1,0.2,0.3,0.85
SPH+CPI,2,0.31,1.3655913978494623,1,0.2,0.3,0.85
SPH+CPI,3,0.39,1.7008547008547008,1,0.2,0.3,0.85
SPH+CPI,4,0.4666666666666667,2.0785714285714287,1,0.2,0.3,0.85
SPH+CPI,5,0.5033333333333333,2.2913907284768213,1,0.2,0.3,0.85
SPH+CPI,6,0.5366666666666666,2.5217391304347827,1,0.2,0.3,0.85
SPH+CPI,7,0.5633333333333334,2.7337278106508878,1,0.2,0.3,0.85
SPH+CPI,8,0.58,2.8850574712643677,1,0.2,0.3,0.85
SPH+CPI,9,0.61,3.185792349726776,1,0.2,0.3,0.85
SPH+CPI,10,0.64,3.5052083333333335,1,0.2,0.3,0.85
SPH+CPI,1,0.21,1.0,1,0.2,0.3,0.9
SPH+CPI,2,0.32,1.34375,1,0.2,0.3,0.9
SPH+CPI,3,0.39666666666666667,1.6638655462184875,1,0.2,0.3,0.9
SPH+CPI,4,0.4633333333333333,2.0,1,0.2,0.3,0.9
SPH+CPI,5,0.5133333333333333,2.292207792207792,1,0.2,0.3,0.9
SPH+CPI,6,0.5333333333333333,2.43125,1,0.2,0.3,0.9
SPH+CPI,7,0.5666666666666667,2.7,1,0.2,0.3,0.9
SPH+CPI,8,0.59,2.9096045197740112,1,0.2,0.3,0.9
SPH+CPI,9,0.61,3.109289617486339,1,0.2,0.3,0.9
SPH+CPI,10,0.6366666666666667,3.397905759162304,1,0.2,0.3,0.9
SPH+CPI,1,0.20333333333333334,1.0,1,0.2,0.35,0.7
SPH+CPI,2,0.31666666666666665,1.3578947368421053,1,0.2,0.35,0.7
SPH+CPI,3,0.39,1.6666666666666667,1,0.2,0.35,0.7
SPH+CPI,4,0.4633333333333333,2.035971223021583,1,0.2,0.35,0.7
SPH+CPI,5,0.5133333333333333,2.324675324675325,1,0.2,0.35,0.7
SPH+CPI,6,0.54,2.506172839506173,1,0.2,0.35,0.7
SPH+CPI,7,0.57,2.742690058479532,1,0.2,0.35,0.7
SPH+CPI,8,0.58,2.8333333333333335,1,0.2,0.35,0.7
SPH+CPI,9,0.6133333333333333,3.1684782608695654,1,0.2,0.35,0.7
SPH+CPI,10,0.6466666666666666,3.520618556701031,1,0.2,0.35,0.7
SPH+CPI,1,0.19666666666666666,1.0,1,0.2,0.35,0.75
SPH+CPI,2,0.30666666666666664,1.358695652173913,1,0.2,0.35,0.75
SPH+CPI,3,0.39,1.7094017094017093,1,0.2,0.35,0.75
SPH+CPI,4,0.4666666666666667,2.085714285714286,1,0.2,0.35,0.75
SPH+CPI,5,0.51,2.3333333333333335,1,0.2,0.35,0.75
SPH+CPI,6,0.5433333333333333,2.558282208588957,1,0.2,0.35,0.75
SPH+CPI,7,0.57,2.7660818713450293,1,0.2,0.35,0.75
SPH+CPI,8,0.5866666666666667,2.914772727272727,1,0.2,0.35,0.75
SPH+CPI,9,0.61,3.1475409836065573,1,0.2,0.35,0.75
SPH+CPI,10,0.6466666666666666,3.536082474226804,1,0.2,0.35,0.75
SPH+CPI,1,0.19666666666666666,1.0,1,0.2,0.35,0.8
SPH+CPI,2,0.30666666666666664,1.358695652173913,1,0.2,0.35,0.8
SPH+CPI,3,0.39,1.7094017094017093,1,0.2,0.35,0.8
SPH+CPI,4,0.4633333333333333,2.0719424460431655,1,0.2,0.35,0.8
SPH+CPI,5,0.5033333333333333,2.3046357615894038,1,0.2,0.35,0.8
SPH+CPI,6,0.5366666666666666,2.5341614906832297,1,0.2,0.35,0.8
SPH+CPI,7,0.5566666666666666,2.694610778443114,1,0.2,0.35,0.8
SPH+CPI,8,0.5733333333333334,2.8488372093023258,1,0.2,0.35,0.8
SPH+CPI,9,0.6033333333333334,3.154696132596685,1,0.2,0.35,0.8
SPH+CPI,10,0.64,3.546875,1,0.2,0.35,0.8
SPH+CPI,1,0.19666666666666666,1.0,1,0.2,0.35,0.85
SPH+CPI,2,0.30666666666666664,1.358695652173913,1,0.2,0.35,0.85
SPH+CPI,3,0.39,1.7094017094017093,1,0.2,0.35,0.85
SPH+CPI,4,0.4633333333333333,2.0719424460431655,1,0.2,0.35,0.85
SPH+CPI,5,0.5033333333333333,2.3046357615894038,1,0.2,0.35,0.85
SPH+CPI,6,0.5366666666666666,2.5341614906832297,1,0.2,0.35,0.85
SPH+CPI,7,0.5566666666666666,2.694610778443114,1,0.2,0.35,0.85
SPH+CPI,8,0.5733333333333334,2.8488372093023258,1,0.2,0.35,0.85
SPH+CPI,9,0.6033333333333334,3.154696132596685,1,0.2,0.35,0.85
SPH+CPI,10,0.64,3.546875,1,0.2,0.35,0.85
SPH+CPI,1,0.20333333333333334,1.0,1,0.2,0.35,0.9
SPH+CPI,2,0.32,1.3645833333333333,1,0.2,0.35,0.9
SPH+CPI,3,0.39,1.6581196581196582,1,0.2,0.35,0.9
SPH+CPI,4,0.46,2.0144927536231885,1,0.2,0.35,0.9
SPH+CPI,5,0.5133333333333333,2.324675324675325,1,0.2,0.35,0.9
SPH+CPI,6,0.5333333333333333,2.4625,1,0.2,0.35,0.9
SPH+CPI,7,0.5666666666666667,2.7294117647058824,1,0.2,0.35,0.9
SPH+CPI,8,0.5833333333333334,2.88,1,0.2,0.35,0.9
SPH+CPI,9,0.6033333333333334,3.0828729281767955,1,0.2,0.35,0.9
SPH+CPI,10,0.6366666666666667,3.445026178010471,1,0.2,0.35,0.9
SPH+CPI,1,0.20333333333333334,1.0,1,0.2,0.4,0.7
SPH+CPI,2,0.31666666666666665,1.3578947368421053,1,0.2,0.4,0.7
SPH+CPI,3,0.39,1.6666666666666667,1,0.2,0.4,0.7
SPH+CPI,4,0.4633333333333333,2.035971223021583,1,0.2,0.4,0.7
SPH+CPI,5,0.5133333333333333,2.324675324675325,1,0.2,0.4,0.7
SPH+CPI,6,0.54,2.506172839506173,1,0.2,0.4,0.7
SPH+CPI,7,0.57,2.742690058479532,1,0.2,0.4,0.7
SPH+CPI,8,0.58,2.8333333333333335,1,0.2,0.4,0.7
SPH+CPI,9,0.6133333333333333,3.1684782608695654,1,0.2,0.4,0.7
SPH+CPI,10,0.6466666666666666,3.520618556701031,1,0.2,0.4,0.7
SPH+CPI,1,0.19666666666666666,1.0,1,0.2,0.4,0.75
