Method,R_e,A@e,RA@e,Run,n,f,max info loss,n_clusters,algorithm,n_components,gini,p value
SPH+CPI,9,0.7733333333333333,2.5991379310344827,1,1050,100,0.2,,,,0.25,0.7
SPH+CPI,10,0.78,2.6623931623931623,1,1050,100,0.2,,,,0.25,0.7
SPH+CPI,1,0.2966666666666667,1.0,1,1050,100,0.2,,,,0.25,0.75
SPH+CPI,2,0.4666666666666667,1.3642857142857143,1,1050,100,0.2,,,,0.25,0.75
SPH+CPI,3,0.57,1.6608187134502923,1,1050,100,0.2,,,,0.25,0.75
SPH+CPI,4,0.6733333333333333,2.01980198019802,1,1050,100,0.2,,,,0.25,0.75
SPH+CPI,5,0.72,2.212962962962963,1,1050,100,0.2,,,,0.25,0.75
SPH+CPI,6,0.75,2.3644444444444446,1,1050,100,0.2,,,,0.25,0.75
SPH+CPI,7,0.7533333333333333,2.3849557522123894,1,1050,100,0.2,,,,0.25,0.75
SPH+CPI,8,0.77,2.5064935064935066,1,1050,100,0.2,,,,0.25,0.75
SPH+CPI,9,0.78,2.58974358974359,1,1050,100,0.2,,,,0.25,0.75
SPH+CPI,10,0.8,2.775,1,1050,100,0.2,,,,0.25,0.75
SPH+CPI,1,0.28,1.0,1,1050,100,0.2,,,,0.25,0.8
SPH+CPI,2,0.47333333333333333,1.408450704225352,1,1050,100,0.2,,,,0.25,0.8
SPH+CPI,3,0.6033333333333334,1.7513812154696133,1,1050,100,0.2,,,,0.25,0.8
SPH+CPI,4,0.6666666666666666,1.965,1,1050,100,0.2,,,,0.25,0.8
SPH+CPI,5,0.72,2.189814814814815,1,1050,100,0.2,,,,0.25,0.8
SPH+CPI,6,0.7466666666666667,2.325892857142857,1,1050,100,0.2,,,,0.25,0.8
SPH+CPI,7,0.7566666666666667,2.3876651982378854,1,1050,100,0.2,,,,0.25,0.8
SPH+CPI,8,0.77,2.484848484848485,1,1050,100,0.2,,,,0.25,0.8
SPH+CPI,9,0.78,2.5683760683760686,1,1050,100,0.2,,,,0.25,0.8
SPH+CPI,10,0.8,2.754166666666667,1,1050,100,0.2,,,,0.25,0.8
SPH+CPI,1,0.2866666666666667,1.0,1,1050,100,0.2,,,,0.25,0.85
SPH+CPI,2,0.47333333333333333,1.3943661971830985,1,1050,100,0.2,,,,0.25,0.85
SPH+CPI,3,0.5866666666666667,1.7045454545454546,1,1050,100,0.2,,,,0.25,0.85
SPH+CPI,4,0.65,1.9282051282051282,1,1050,100,0.2,,,,0.25,0.85
SPH+CPI,5,0.7033333333333334,2.161137440758294,1,1050,100,0.2,,,,0.25,0.85
SPH+CPI,6,0.72,2.25,1,1050,100,0.2,,,,0.25,0.85
SPH+CPI,7,0.7433333333333333,2.399103139013453,1,1050,100,0.2,,,,0.25,0.85
SPH+CPI,8,0.76,2.5219298245614037,1,1050,100,0.2,,,,0.25,0.85
SPH+CPI,9,0.7733333333333333,2.6336206896551726,1,1050,100,0.2,,,,0.25,0.85
SPH+CPI,10,0.79,2.789029535864979,1,1050,100,0.2,,,,0.25,0.85
SPH+CPI,1,0.30333333333333334,1.0,1,1050,100,0.2,,,,0.25,0.9
SPH+CPI,2,0.48,1.3680555555555556,1,1050,100,0.2,,,,0.25,0.9
SPH+CPI,3,0.57,1.6257309941520468,1,1050,100,0.2,,,,0.25,0.9
SPH+CPI,4,0.6266666666666667,1.8404255319148937,1,1050,100,0.2,,,,0.25,0.9
SPH+CPI,5,0.6833333333333333,2.102439024390244,1,1050,100,0.2,,,,0.25,0.9
SPH+CPI,6,0.7066666666666667,2.231132075471698,1,1050,100,0.2,,,,0.25,0.9
SPH+CPI,7,0.7266666666666667,2.3623853211009176,1,1050,100,0.2,,,,0.25,0.9
SPH+CPI,8,0.7366666666666667,2.4389140271493215,1,1050,100,0.2,,,,0.25,0.9
SPH+CPI,9,0.7566666666666667,2.6123348017621146,1,1050,100,0.2,,,,0.25,0.9
SPH+CPI,10,0.7633333333333333,2.6768558951965065,1,1050,100,0.2,,,,0.25,0.9
SPH+CPI,1,0.31,1.0,1,1050,100,0.2,,,,0.3,0.7
SPH+CPI,2,0.4633333333333333,1.330935251798561,1,1050,100,0.2,,,,0.3,0.7
SPH+CPI,3,0.5566666666666666,1.6107784431137724,1,1050,100,0.2,,,,0.3,0.7
SPH+CPI,4,0.6666666666666666,2.005,1,1050,100,0.2,,,,0.3,0.7
SPH+CPI,5,0.7133333333333334,2.2009345794392523,1,1050,100,0.2,,,,0.3,0.7
SPH+CPI,6,0.74,2.3378378378378377,1,1050,100,0.2,,,,0.3,0.7
SPH+CPI,7,0.74,2.3378378378378377,1,1050,100,0.2,,,,0.3,0.7
SPH+CPI,8,0.7633333333333333,2.510917030567686,1,1050,100,0.2,,,,0.3,0.7
SPH+CPI,9,0.7733333333333333,2.5948275862068964,1,1050,100,0.2,,,,0.3,0.7
SPH+CPI,10,0.78,2.658119658119658,1,1050,100,0.2,,,,0.3,0.7
SPH+CPI,1,0.30666666666666664,1.0,1,1050,100,0.2,,,,0.3,0.75
SPH+CPI,2,0.4666666666666667,1.3428571428571427,1,1050,100,0.2,,,,0.3,0.75
SPH+CPI,3,0.57,1.6432748538011697,1,1050,100,0.2,,,,0.3,0.75
SPH+CPI,4,0.67,1.9950248756218905,1,1050,100,0.2,,,,0.3,0.75
SPH+CPI,5,0.7166666666666667,2.1906976744186046,1,1050,100,0.2,,,,0.3,0.75
SPH+CPI,6,0.75,2.36,1,1050,100,0.2,,,,0.3,0.75
SPH+CPI,7,0.7533333333333333,2.3805309734513274,1,1050,100,0.2,,,,0.3,0.75
SPH+CPI,8,0.77,2.502164502164502,1,1050,100,0.2,,,,0.3,0.75
SPH+CPI,9,0.78,2.5854700854700856,1,1050,100,0.2,,,,0.3,0.75
SPH+CPI,10,0.8,2.7708333333333335,1,1050,100,0.2,,,,0.3,0.75
SPH+CPI,1,0.29,1.0,1,1050,100,0.2,,,,0.3,0.8
SPH+CPI,2,0.47333333333333333,1.3873239436619718,1,1050,100,0.2,,,,0.3,0.8
SPH+CPI,3,0.6033333333333334,1.7348066298342542,1,1050,100,0.2,,,,0.3,0.8
SPH+CPI,4,0.6633333333333333,1.9396984924623115,1,1050,100,0.2,,,,0.3,0.8
SPH+CPI,5,0.7166666666666667,2.167441860465116,1,1050,100,0.2,,,,0.3,0.8
SPH+CPI,6,0.7466666666666667,2.3214285714285716,1,1050,100,0.2,,,,0.3,0.8
SPH+CPI,7,0.7566666666666667,2.383259911894273,1,1050,100,0.2,,,,0.3,0.8
SPH+CPI,8,0.77,2.4805194805194803,1,1050,100,0.2,,,,0.3,0.8
SPH+CPI,9,0.78,2.5641025641025643,1,1050,100,0.2,,,,0.3,0.8
SPH+CPI,10,0.8,2.75,1,1050,100,0.2,,,,0.3,0.8
SPH+CPI,1,0.2966666666666667,1.0,1,1050,100,0.2,,,,0.3,0.85
SPH+CPI,2,0.47333333333333333,1.3732394366197183,1,1050,100,0.2,,,,0.3,0.85
SPH+CPI,3,0.5866666666666667,1.6875,1,1050,100,0.2,,,,0.3,0.85
SPH+CPI,4,0.6466666666666666,1.902061855670103,1,1050,100,0.2,,,,0.3,0.85
SPH+CPI,5,0.7,2.138095238095238,1,1050,100,0.2,,,,0.3,0.85
SPH+CPI,6,0.72,2.2453703703703702,1,1050,100,0.2,,,,0.3,0.85
SPH+CPI,7,0.7433333333333333,2.3946188340807173,1,1050,100,0.2,,,,0.3,0.85
SPH+CPI,8,0.76,2.517543859649123,1,1050,100,0.2,,,,0.3,0.85
SPH+CPI,9,0.7733333333333333,2.6293103448275863,1,1050,100,0.2,,,,0.3,0.85
SPH+CPI,10,0.79,2.7848101265822787,1,1050,100,0.2,,,,0.3,0.85
SPH+CPI,1,0.31333333333333335,1.0,1,1050,100,0.2,,,,0.3,0.9
SPH+CPI,2,0.48,1.3472222222222223,1,1050,100,0.2,,,,0.3,0.9
SPH+CPI,3,0.57,1.608187134502924,1,1050,100,0.2,,,,0.3,0.9
SPH+CPI,4,0.6233333333333333,1.8128342245989304,1,1050,100,0.2,,,,0.3,0.9
SPH+CPI,5,0.68,2.0784313725490198,1,1050,100,0.2,,,,0.3,0.9
SPH+CPI,6,0.7066666666666667,2.2264150943396226,1,1050,100,0.2,,,,0.3,0.9
SPH+CPI,7,0.7266666666666667,2.3577981651376145,1,1050,100,0.2,,,,0.3,0.9
SPH+CPI,8,0.7366666666666667,2.434389140271493,1,1050,100,0.2,,,,0.3,0.9
SPH+CPI,9,0.7566666666666667,2.607929515418502,1,1050,100,0.2,,,,0.3,0.9
SPH+CPI,10,0.7633333333333333,2.6724890829694323,1,1050,100,0.2,,,,0.3,0.9
SPH+CPI,1,0.30666666666666664,1.0,1,1050,100,0.2,,,,0.35,0.7
SPH+CPI,2,0.4633333333333333,1.3381294964028776,1,1050,100,0.2,,,,0.35,0.7
SPH+CPI,3,0.5566666666666666,1.6167664670658684,1,1050,100,0.2,,,,0.35,0.7
SPH+CPI,4,0.6666666666666666,2.01,1,1050,100,0.2,,,,0.35,0.7
SPH+CPI,5,0.7133333333333334,2.205607476635514,1,1050,100,0.2,,,,0.35,0.7
SPH+CPI,6,0.74,2.3423423423423424,1,1050,100,0.2,,,,0.35,0.7
SPH+CPI,7,0.74,2.3423423423423424,1,1050,100,0.2,,,,0.35,0.7
SPH+CPI,8,0.7633333333333333,2.51528384279476,1,1050,100,0.2,,,,0.35,0.7
SPH+CPI,9,0.7733333333333333,2.5991379310344827,1,1050,100,0.2,,,,0.35,0.7
SPH+CPI,10,0.78,2.6623931623931623,1,1050,100,0.2,,,,0.35,0.7
SPH+CPI,1,0.30333333333333334,1.0,1,1050,100,0.2,,,,0.35,0.75
SPH+CPI,2,0.4666666666666667,1.35,1,1050,100,0.2,,,,0.35,0.75
SPH+CPI,3,0.57,1.6491228070175439,1,1050,100,0.2,,,,0.35,0.75
SPH+CPI,4,0.67,2.0,1,1050,100,0.2,,,,0.35,0.75
SPH+CPI,5,0.7166666666666667,2.1953488372093024,1,1050,100,0.2,,,,0.35,0.75
SPH+CPI,6,0.75,2.3644444444444446,1,1050,100,0.2,,,,0.35,0.75
SPH+CPI,7,0.7533333333333333,2.3849557522123894,1,1050,100,0.2,,,,0.35,0.75
SPH+CPI,8,0.77,2.5064935064935066,1,1050,100,0.2,,,,0.35,0.75
SPH+CPI,9,0.78,2.58974358974359,1,1050,100,0.2,,,,0.35,0.75
SPH+CPI,10,0.8,2.775,1,1050,100,0.2,,,,0.35,0.75
SPH+CPI,1,0.2866666666666667,1.0,1,1050,100,0.2,,,,0.35,0.8
SPH+CPI,2,0.47333333333333333,1.3943661971830985,1,1050,100,0.2,,,,0.35,0.8
SPH+CPI,3,0.6033333333333334,1.7403314917127073,1,1050,100,0.2,,,,0.35,0.8
SPH+CPI,4,0.6633333333333333,1.9447236180904524,1,1050,100,0.2,,,,0.35,0.8
SPH+CPI,5,0.7166666666666667,2.172093023255814,1,1050,100,0.2,,,,0.35,0.8
SPH+CPI,6,0.7466666666666667,2.325892857142857,1,1050,100,0.2,,,,0.35,0.8
SPH+CPI,7,0.7566666666666667,2.3876651982378854,1,1050,100,0.2,,,,0.35,0.8
SPH+CPI,8,0.77,2.484848484848485,1,1050,100,0.2,,,,0.35,0.8
SPH+CPI,9,0.78,2.5683760683760686,1,1050,100,0.2,,,,0.35,0.8
SPH+CPI,10,0.8,2.754166666666667,1,1050,100,0.2,,,,0.35,0.8
SPH+CPI,1,0.29333333333333333,1.0,1,1050,100,0.2,,,,0.35,0.85
SPH+CPI,2,0.47333333333333333,1.380281690140845,1,1050,100,0.2,,,,0.35,0.85
SPH+CPI,3,0.5866666666666667,1.6931818181818181,1,1050,100,0.2,,,,0.35,0.85
SPH+CPI,4,0.6466666666666666,1.907216494845361,1,1050,100,0.2,,,,0.35,0.85
SPH+CPI,5,0.7,2.142857142857143,1,1050,100,0.2,,,,0.35,0.85
SPH+CPI,6,0.72,2.25,1,1050,100,0.2,,,,0.35,0.85
SPH+CPI,7,0.7433333333333333,2.399103139013453,1,1050,100,0.2,,,,0.35,0.85
SPH+CPI,8,0.76,2.5219298245614037,1,1050,100,0.2,,,,0.35,0.85
SPH+CPI,9,0.7733333333333333,2.6336206896551726,1,1050,100,0.2,,,,0.35,0.85
SPH+CPI,10,0.79,2.789029535864979,1,1050,100,0.2,,,,0.35,0.85
SPH+CPI,1,0.31,1.0,1,1050,100,0.2,,,,0.35,0.9
SPH+CPI,2,0.48,1.3541666666666667,1,1050,100,0.2,,,,0.35,0.9
SPH+CPI,3,0.57,1.6140350877192982,1,1050,100,0.2,,,,0.35,0.9
SPH+CPI,4,0.6233333333333333,1.8181818181818181,1,1050,100,0.2,,,,0.35,0.9
SPH+CPI,5,0.68,2.0833333333333335,1,1050,100,0.2,,,,0.35,0.9
SPH+CPI,6,0.7066666666666667,2.231132075471698,1,1050,100,0.2,,,,0.35,0.9
SPH+CPI,7,0.7266666666666667,2.3623853211009176,1,1050,100,0.2,,,,0.35,0.9
SPH+CPI,8,0.7366666666666667,2.4389140271493215,1,1050,100,0.2,,,,0.35,0.9
SPH+CPI,9,0.7566666666666667,2.6123348017621146,1,1050,100,0.2,,,,0.35,0.9
SPH+CPI,10,0.7633333333333333,2.6768558951965065,1,1050,100,0.2,,,,0.35,0.9
SPH+CPI,1,0.31666666666666665,1.0,1,1050,100,0.2,,,,0.4,0.7
SPH+CPI,2,0.4666666666666667,1.3214285714285714,1,1050,100,0.2,,,,0.4,0.7
SPH+CPI,3,0.5633333333333334,1.6094674556213018,1,1050,100,0.2,,,,0.4,0.7
SPH+CPI,4,0.6666666666666666,1.98,1,1050,100,0.2,,,,0.4,0.7
SPH+CPI,5,0.7033333333333334,2.137440758293839,1,1050,100,0.2,,,,0.4,0.7
SPH+CPI,6,0.7333333333333333,2.2954545454545454,1,1050,100,0.2,,,,0.4,0.7
SPH+CPI,7,0.74,2.3378378378378377,1,1050,100,0.2,,,,0.4,0.7
SPH+CPI,8,0.7633333333333333,2.510917030567686,1,1050,100,0.2,,,,0.4,0.7
SPH+CPI,9,0.7733333333333333,2.5948275862068964,1,1050,100,0.2,,,,0.4,0.7
SPH+CPI,10,0.78,2.658119658119658,1,1050,100,0.2,,,,0.4,0.7
SPH+CPI,1,0.31,1.0,1,1050,100,0.2,,,,0.4,0.75
SPH+CPI,2,0.47333333333333333,1.3450704225352113,1,1050,100,0.2,,,,0.4,0.75
SPH+CPI,3,0.57,1.6257309941520468,1,1050,100,0.2,,,,0.4,0.75
SPH+CPI,4,0.67,1.9800995024875623,1,1050,100,0.2,,,,0.4,0.75
SPH+CPI,5,0.71,2.1502347417840375,1,1050,100,0.2,,,,0.4,0.75
SPH+CPI,6,0.7466666666666667,2.3392857142857144,1,1050,100,0.2,,,,0.4,0.75
SPH+CPI,7,0.7566666666666667,2.4008810572687223,1,1050,100,0.2,,,,0.4,0.75
SPH+CPI,8,0.77,2.497835497835498,1,1050,100,0.2,,,,0.4,0.75
SPH+CPI,9,0.78,2.5811965811965814,1,1050,100,0.2,,,,0.4,0.75
SPH+CPI,10,0.8,2.7666666666666666,1,1050,100,0.2,,,,0.4,0.75
SPH+CPI,1,0.29333333333333333,1.0,1,1050,100,0.2,,,,0.4,0.8
SPH+CPI,2,0.48,1.3888888888888888,1,1050,100,0.2,,,,0.4,0.8
SPH+CPI,3,0.6033333333333334,1.718232044198895,1,1050,100,0.2,,,,0.4,0.8
SPH+CPI,4,0.6633333333333333,1.9246231155778895,1,1050,100,0.2,,,,0.4,0.8
SPH+CPI,5,0.71,2.1267605633802815,1,1050,100,0.2,,,,0.4,0.8
SPH+CPI,6,0.7433333333333333,2.3004484304932737,1,1050,100,0.2,,,,0.4,0.8
SPH+CPI,7,0.76,2.4035087719298245,1,1050,100,0.2,,,,0.4,0.8
SPH+CPI,8,0.77,2.4761904761904763,1,1050,100,0.2,,,,0.4,0.8
SPH+CPI,9,0.78,2.5598290598290596,1,1050,100,0.2,,,,0.4,0.8
SPH+CPI,10,0.8,2.745833333333333,1,1050,100,0.2,,,,0.4,0.8
SPH+CPI,1,0.3,1.0,1,1050,100,0.2,,,,0.4,0.85
SPH+CPI,2,0.48,1.375,1,1050,100,0.2,,,,0.4,0.85
SPH+CPI,3,0.5866666666666667,1.6704545454545454,1,1050,100,0.2,,,,0.4,0.85
SPH+CPI,4,0.6466666666666666,1.8865979381443299,1,1050,100,0.2,,,,0.4,0.85
SPH+CPI,5,0.6933333333333334,2.0961538461538463,1,1050,100,0.2,,,,0.4,0.85
SPH+CPI,6,0.7166666666666667,2.2232558139534886,1,1050,100,0.2,,,,0.4,0.85
SPH+CPI,7,0.7466666666666667,2.4151785714285716,1,1050,100,0.2,,,,0.4,0.85
SPH+CPI,8,0.76,2.513157894736842,1,1050,100,0.2,,,,0.4,0.85
SPH+CPI,9,0.7733333333333333,2.625,1,1050,100,0.2,,,,0.4,0.85
SPH+CPI,10,0.79,2.780590717299578,1,1050,100,0.2,,,,0.4,0.85
SPH+CPI,1,0.31666666666666665,1.0,1,1050,100,0.2,,,,0.4,0.9
SPH+CPI,2,0.4866666666666667,1.3493150684931507,1,1050,100,0.2,,,,0.4,0.9
SPH+CPI,3,0.57,1.590643274853801,1,1050,100,0.2,,,,0.4,0.9
SPH+CPI,4,0.6233333333333333,1.7967914438502675,1,1050,100,0.2,,,,0.4,0.9
SPH+CPI,5,0.6733333333333333,2.0346534653465347,1,1050,100,0.2,,,,0.4,0.9
SPH+CPI,6,0.7033333333333334,2.203791469194313,1,1050,100,0.2,,,,0.4,0.9
SPH+CPI,7,0.73,2.3789954337899544,1,1050,100,0.2,,,,0.4,0.9
SPH+CPI,8,0.7366666666666667,2.429864253393665,1,1050,100,0.2,,,,0.4,0.9
SPH+CPI,9,0.7566666666666667,2.60352422907489,1,1050,100,0.2,,,,0.4,0.9
SPH+CPI,10,0.7633333333333333,2.668122270742358,1,1050,100,0.2,,,,0.4,0.9
SPH+CPI,1,0.2866666666666667,1.0,1,1050,100,0.25,,,,0.2,0.7
SPH+CPI,2,0.4666666666666667,1.3857142857142857,1,1050,100,0.25,,,,0.2,0.7
SPH+CPI,3,0.56,1.6547619047619047,1,1050,100,0.25,,,,0.2,0.7
SPH+CPI,4,0.6966666666666667,2.1148325358851676,1,1050,100,0.25,,,,0.2,0.7
SPH+CPI,5,0.7533333333333333,2.331858407079646,1,1050,100,0.25,,,,0.2,0.7
SPH+CPI,6,0.7733333333333333,2.4267241379310347,1,1050,100,0.25,,,,0.2,0.7
SPH+CPI,7,0.78,2.465811965811966,1,1050,100,0.25,,,,0.2,0.7
SPH+CPI,8,0.7966666666666666,2.581589958158996,1,1050,100,0.25,,,,0.2,0.7
SPH+CPI,9,0.81,2.6872427983539096,1,1050,100,0.25,,,,0.2,0.7
SPH+CPI,10,0.8166666666666667,2.746938775510204,1,1050,100,0.25,,,,0.2,0.7
SPH+CPI,1,0.2866666666666667,1.0,1,1050,100,0.25,,,,0.2,0.75
SPH+CPI,2,0.47333333333333333,1.3943661971830985,1,1050,100,0.25,,,,0.2,0.75
SPH+CPI,3,0.5733333333333334,1.6744186046511629,1,1050,100,0.25,,,,0.2,0.75
SPH+CPI,4,0.6933333333333334,2.076923076923077,1,1050,100,0.25,,,,0.2,0.75
SPH+CPI,5,0.75,2.2977777777777777,1,1050,100,0.25,,,,0.2,0.75
SPH+CPI,6,0.7833333333333333,2.4553191489361703,1,1050,100,0.25,,,,0.2,0.75
SPH+CPI,7,0.7933333333333333,2.5126050420168067,1,1050,100,0.25,,,,0.2,0.75
SPH+CPI,8,0.8033333333333333,2.5809128630705396,1,1050,100,0.25,,,,0.2,0.75
SPH+CPI,9,0.8166666666666667,2.6857142857142855,1,1050,100,0.25,,,,0.2,0.75
SPH+CPI,10,0.83,2.8032128514056227,1,1050,100,0.25,,,,0.2,0.75
SPH+CPI,1,0.27,1.0,1,1050,100,0.25,,,,0.2,0.8
SPH+CPI,2,0.48,1.4375,1,1050,100,0.25,,,,0.2,0.8
SPH+CPI,3,0.6066666666666667,1.7637362637362637,1,1050,100,0.25,,,,0.2,0.8
SPH+CPI,4,0.6866666666666666,2.0242718446601944,1,1050,100,0.25,,,,0.2,0.8
SPH+CPI,5,0.75,2.2755555555555556,1,1050,100,0.25,,,,0.2,0.8
SPH+CPI,6,0.78,2.4188034188034186,1,1050,100,0.25,,,,0.2,0.8
SPH+CPI,7,0.7966666666666666,2.514644351464435,1,1050,100,0.25,,,,0.2,0.8
SPH+CPI,8,0.8033333333333333,2.5601659751037342,1,1050,100,0.25,,,,0.2,0.8
SPH+CPI,9,0.8166666666666667,2.6653061224489796,1,1050,100,0.25,,,,0.2,0.8
SPH+CPI,10,0.83,2.783132530120482,1,1050,100,0.25,,,,0.2,0.8
SPH+CPI,1,0.28,1.0,1,1050,100,0.25,,,,0.2,0.85
SPH+CPI,2,0.48,1.4166666666666667,1,1050,100,0.25,,,,0.2,0.85
SPH+CPI,3,0.5966666666666667,1.7262569832402235,1,1050,100,0.25,,,,0.2,0.85
SPH+CPI,4,0.6833333333333333,2.0146341463414634,1,1050,100,0.25,,,,0.2,0.85
SPH+CPI,5,0.7433333333333333,2.2556053811659194,1,1050,100,0.25,,,,0.2,0.85
SPH+CPI,6,0.7633333333333333,2.353711790393013,1,1050,100,0.25,,,,0.2,0.85
SPH+CPI,7,0.7833333333333333,2.472340425531915,1,1050,100,0.25,,,,0.2,0.85
SPH+CPI,8,0.7933333333333333,2.542016806722689,1,1050,100,0.25,,,,0.2,0.85
SPH+CPI,9,0.81,2.674897119341564,1,1050,100,0.25,,,,0.2,0.85
SPH+CPI,10,0.82,2.7642276422764227,1,1050,100,0.25,,,,0.2,0.85
SPH+CPI,1,0.30666666666666664,1.0,1,1050,100,0.25,,,,0.2,0.9
SPH+CPI,2,0.5033333333333333,1.390728476821192,1,1050,100,0.25,,,,0.2,0.9
SPH+CPI,3,0.5966666666666667,1.6424581005586592,1,1050,100,0.25,,,,0.2,0.9
SPH+CPI,4,0.6733333333333333,1.9108910891089108,1,1050,100,0.25,,,,0.2,0.9
SPH+CPI,5,0.7366666666666667,2.176470588235294,1,1050,100,0.25,,,,0.2,0.9
SPH+CPI,6,0.76,2.293859649122807,1,1050,100,0.25,,,,0.2,0.9
SPH+CPI,7,0.78,2.4145299145299144,1,1050,100,0.25,,,,0.2,0.9
SPH+CPI,8,0.79,2.4852320675105486,1,1050,100,0.25,,,,0.2,0.9
SPH+CPI,9,0.81,2.646090534979424,1,1050,100,0.25,,,,0.2,0.9
SPH+CPI,10,0.8166666666666667,2.706122448979592,1,1050,100,0.25,,,,0.2,0.9
SPH+CPI,1,0.2966666666666667,1.0,1,1050,100,0.25,,,,0.25,0.7
SPH+CPI,2,0.4666666666666667,1.3642857142857143,1,1050,100,0.25,,,,0.25,0.7
SPH+CPI,3,0.56,1.6369047619047619,1,1050,100,0.25,,,,0.25,0.7
SPH+CPI,4,0.6966666666666667,2.1004784688995217,1,1050,100,0.25,,,,0.25,0.7
SPH+CPI,5,0.7533333333333333,2.3185840707964602,1,1050,100,0.25,,,,0.25,0.7
SPH+CPI,6,0.7733333333333333,2.413793103448276,1,1050,100,0.25,,,,0.25,0.7
SPH+CPI,7,0.78,2.452991452991453,1,1050,100,0.25,,,,0.25,0.7
SPH+CPI,8,0.7966666666666666,2.569037656903766,1,1050,100,0.25,,,,0.25,0.7
SPH+CPI,9,0.81,2.674897119341564,1,1050,100,0.25,,,,0.25,0.7
SPH+CPI,10,0.8166666666666667,2.7346938775510203,1,1050,100,0.25,,,,0.25,0.7
SPH+CPI,1,0.2966666666666667,1.0,1,1050,100,0.25,,,,0.25,0.75
SPH+CPI,2,0.47333333333333333,1.3732394366197183,1,1050,100,0.25,,,,0.25,0.75
SPH+CPI,3,0.5733333333333334,1.6569767441860466,1,1050,100,0.25,,,,0.25,0.75
SPH+CPI,4,0.6933333333333334,2.0625,1,1050,100,0.25,,,,0.25,0.75
SPH+CPI,5,0.75,2.2844444444444445,1,1050,100,0.25,,,,0.25,0.75
SPH+CPI,6,0.7833333333333333,2.442553191489362,1,1050,100,0.25,,,,0.25,0.75
SPH+CPI,7,0.7933333333333333,2.5,1,1050,100,0.25,,,,0.25,0.75
SPH+CPI,8,0.8033333333333333,2.5684647302904566,1,1050,100,0.25,,,,0.25,0.75
SPH+CPI,9,0.8166666666666667,2.673469387755102,1,1050,100,0.25,,,,0.25,0.75
SPH+CPI,10,0.83,2.791164658634538,1,1050,100,0.25,,,,0.25,0.75
SPH+CPI,1,0.28,1.0,1,1050,100,0.25,,,,0.25,0.8
SPH+CPI,2,0.48,1.4166666666666667,1,1050,100,0.25,,,,0.25,0.8
SPH+CPI,3,0.6066666666666667,1.7472527472527473,1,1050,100,0.25,,,,0.25,0.8
SPH+CPI,4,0.6866666666666666,2.0097087378640777,1,1050,100,0.25,,,,0.25,0.8
SPH+CPI,5,0.75,2.2622222222222224,1,1050,100,0.25,,,,0.25,0.8
SPH+CPI,6,0.78,2.405982905982906,1,1050,100,0.25,,,,0.25,0.8
SPH+CPI,7,0.7966666666666666,2.502092050209205,1,1050,100,0.25,,,,0.25,0.8
SPH+CPI,8,0.8033333333333333,2.5477178423236513,1,1050,100,0.25,,,,0.25,0.8
SPH+CPI,9,0.8166666666666667,2.6530612244897958,1,1050,100,0.25,,,,0.25,0.8
SPH+CPI,10,0.83,2.7710843373493974,1,1050,100,0.25,,,,0.25,0.8
SPH+CPI,1,0.29,1.0,1,1050,100,0.25,,,,0.25,0.85
SPH+CPI,2,0.48,1.3958333333333333,1,1050,100,0.25,,,,0.25,0.85
SPH+CPI,3,0.5966666666666667,1.7094972067039107,1,1050,100,0.25,,,,0.25,0.85
SPH+CPI,4,0.6833333333333333,2.0,1,1050,100,0.25,,,,0.25,0.85
SPH+CPI,5,0.7433333333333333,2.242152466367713,1,1050,100,0.25,,,,0.25,0.85
SPH+CPI,6,0.7633333333333333,2.3406113537117905,1,1050,100,0.25,,,,0.25,0.85
SPH+CPI,7,0.7833333333333333,2.4595744680851066,1,1050,100,0.25,,,,0.25,0.85
SPH+CPI,8,0.7933333333333333,2.5294117647058822,1,1050,100,0.25,,,,0.25,0.85
SPH+CPI,9,0.81,2.662551440329218,1,1050,100,0.25,,,,0.25,0.85
SPH+CPI,10,0.82,2.752032520325203,1,1050,100,0.25,,,,0.25,0.85
SPH+CPI,1,0.31666666666666665,1.0,1,1050,100,0.25,,,,0.25,0.9
SPH+CPI,2,0.5033333333333333,1.3708609271523178,1,1050,100,0.25,,,,0.25,0.9
SPH+CPI,3,0.5966666666666667,1.6256983240223464,1,1050,100,0.25,,,,0.25,0.9
SPH+CPI,4,0.6733333333333333,1.896039603960396,1,1050,100,0.25,,,,0.25,0.9
SPH+CPI,5,0.7366666666666667,2.16289592760181,1,1050,100,0.25,,,,0.25,0.9
SPH+CPI,6,0.76,2.280701754385965,1,1050,100,0.25,,,,0.25,0.9
SPH+CPI,7,0.78,2.4017094017094016,1,1050,100,0.25,,,,0.25,0.9
SPH+CPI,8,0.79,2.4725738396624473,1,1050,100,0.25,,,,0.25,0.9
SPH+CPI,9,0.81,2.633744855967078,1,1050,100,0.25,,,,0.25,0.9
SPH+CPI,10,0.8166666666666667,2.693877551020408,1,1050,100,0.25,,,,0.25,0.9
SPH+CPI,1,0.30666666666666664,1.0,1,1050,100,0.25,,,,0.3,0.7
SPH+CPI,2,0.46,1.3333333333333333,1,1050,100,0.25,,,,0.3,0.7
SPH+CPI,3,0.5533333333333333,1.6144578313253013,1,1050,100,0.25,,,,0.3,0.7
SPH+CPI,4,0.6833333333333333,2.0682926829268293,1,1050,100,0.25,,,,0.3,0.7
SPH+CPI,5,0.7433333333333333,2.304932735426009,1,1050,100,0.25,,,,0.3,0.7
