Method,R_e,A@e,RA@e,Run,max info loss,gini,p value
SPH+CPI,6,0.6966666666666667,2.1913875598086126,1,0.1,0.4,0.8
SPH+CPI,7,0.72,2.3472222222222223,1,0.1,0.4,0.8
SPH+CPI,8,0.74,2.5,1,0.1,0.4,0.8
SPH+CPI,9,0.77,2.7532467532467533,1,0.1,0.4,0.8
SPH+CPI,10,0.8,3.025,1,0.1,0.4,0.8
SPH+CPI,1,0.27666666666666667,1.0,1,0.1,0.4,0.85
SPH+CPI,2,0.44666666666666666,1.3805970149253732,1,0.1,0.4,0.85
SPH+CPI,3,0.5533333333333333,1.6927710843373494,1,0.1,0.4,0.85
SPH+CPI,4,0.6133333333333333,1.9184782608695652,1,0.1,0.4,0.85
SPH+CPI,5,0.6766666666666666,2.206896551724138,1,0.1,0.4,0.85
SPH+CPI,6,0.7,2.3333333333333335,1,0.1,0.4,0.85
SPH+CPI,7,0.7166666666666667,2.441860465116279,1,0.1,0.4,0.85
SPH+CPI,8,0.7233333333333334,2.493087557603687,1,0.1,0.4,0.85
SPH+CPI,9,0.7466666666666667,2.6964285714285716,1,0.1,0.4,0.85
SPH+CPI,10,0.7733333333333333,2.9482758620689653,1,0.1,0.4,0.85
SPH+CPI,1,0.24666666666666667,1.0,1,0.1,0.4,0.9
SPH+CPI,2,0.39666666666666667,1.3781512605042017,1,0.1,0.4,0.9
SPH+CPI,3,0.49333333333333335,1.695945945945946,1,0.1,0.4,0.9
SPH+CPI,4,0.5566666666666666,1.9580838323353293,1,0.1,0.4,0.9
SPH+CPI,5,0.62,2.2688172043010755,1,0.1,0.4,0.9
SPH+CPI,6,0.6466666666666666,2.422680412371134,1,0.1,0.4,0.9
SPH+CPI,7,0.6933333333333334,2.730769230769231,1,0.1,0.4,0.9
SPH+CPI,8,0.7133333333333334,2.878504672897196,1,0.1,0.4,0.9
SPH+CPI,9,0.7533333333333333,3.2035398230088497,1,0.1,0.4,0.9
SPH+CPI,10,0.7833333333333333,3.4638297872340424,1,0.1,0.4,0.9
SPH+CPI,1,0.2733333333333333,1.0,1,0.15,0.2,0.7
SPH+CPI,2,0.4,1.3166666666666667,1,0.15,0.2,0.7
SPH+CPI,3,0.55,1.7757575757575759,1,0.15,0.2,0.7
SPH+CPI,4,0.6366666666666667,2.0785340314136125,1,0.15,0.2,0.7
SPH+CPI,5,0.69,2.3043478260869565,1,0.15,0.2,0.7
SPH+CPI,6,0.71,2.408450704225352,1,0.15,0.2,0.7
SPH+CPI,7,0.74,2.5945945945945947,1,0.15,0.2,0.7
SPH+CPI,8,0.7566666666666667,2.7136563876651985,1,0.15,0.2,0.7
SPH+CPI,9,0.77,2.8225108225108224,1,0.15,0.2,0.7
SPH+CPI,10,0.7866666666666666,2.9745762711864407,1,0.15,0.2,0.7
SPH+CPI,1,0.32,1.0,1,0.15,0.2,0.75
SPH+CPI,2,0.43666666666666665,1.2671755725190839,1,0.15,0.2,0.75
SPH+CPI,3,0.5366666666666666,1.5900621118012421,1,0.15,0.2,0.75
SPH+CPI,4,0.62,1.913978494623656,1,0.15,0.2,0.75
SPH+CPI,5,0.6933333333333334,2.2403846153846154,1,0.15,0.2,0.75
SPH+CPI,6,0.72,2.3796296296296298,1,0.15,0.2,0.75
SPH+CPI,7,0.7366666666666667,2.484162895927602,1,0.15,0.2,0.75
SPH+CPI,8,0.7466666666666667,2.5580357142857144,1,0.15,0.2,0.75
SPH+CPI,9,0.7733333333333333,2.7801724137931036,1,0.15,0.2,0.75
SPH+CPI,10,0.79,2.932489451476793,1,0.15,0.2,0.75
SPH+CPI,1,0.3,1.0,1,0.15,0.2,0.8
SPH+CPI,2,0.42333333333333334,1.2913385826771653,1,0.15,0.2,0.8
SPH+CPI,3,0.5233333333333333,1.6178343949044587,1,0.15,0.2,0.8
SPH+CPI,4,0.59,1.887005649717514,1,0.15,0.2,0.8
SPH+CPI,5,0.67,2.2587064676616917,1,0.15,0.2,0.8
SPH+CPI,6,0.69,2.367149758454106,1,0.15,0.2,0.8
SPH+CPI,7,0.7166666666666667,2.5395348837209304,1,0.15,0.2,0.8
SPH+CPI,8,0.7433333333333333,2.7354260089686098,1,0.15,0.2,0.8
SPH+CPI,9,0.76,2.8728070175438596,1,0.15,0.2,0.8
SPH+CPI,10,0.78,3.0555555555555554,1,0.15,0.2,0.8
SPH+CPI,1,0.31,1.0,1,0.15,0.2,0.85
SPH+CPI,2,0.45,1.3111111111111111,1,0.15,0.2,0.85
SPH+CPI,3,0.58,1.6896551724137931,1,0.15,0.2,0.85
SPH+CPI,4,0.64,1.90625,1,0.15,0.2,0.85
SPH+CPI,5,0.69,2.130434782608696,1,0.15,0.2,0.85
SPH+CPI,6,0.7,2.1857142857142855,1,0.15,0.2,0.85
SPH+CPI,7,0.7133333333333334,2.2757009345794392,1,0.15,0.2,0.85
SPH+CPI,8,0.74,2.481981981981982,1,0.15,0.2,0.85
SPH+CPI,9,0.76,2.6535087719298245,1,0.15,0.2,0.85
SPH+CPI,10,0.77,2.7489177489177488,1,0.15,0.2,0.85
SPH+CPI,1,0.2733333333333333,1.0,1,0.15,0.2,0.9
SPH+CPI,2,0.4066666666666667,1.3278688524590163,1,0.15,0.2,0.9
